"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",21051,451342,802,17,19539,752,42
"青森県",1039,25237,135,0,884,20,0
"岩手県",646,45250,62,0,554,30,0
"宮城県",6103,91791,1490,9,4582,31,0
"秋田県",285,7580,7,0,272,6,0
"山形県",972,35456,305,1,650,17,0
"福島県",2521,151253,260,11,2149,112,0
"茨城県",6765,26507,323,1,6315,127,0
"栃木県",4659,171809,214,2,4375,70,0
"群馬県",5031,114303,193,4,4739,99,0
"埼玉県",32960,651066,1394,35,30866,700,0
"千葉県",29735,482122,1106,22,28059,570,0
"東京都",121461,1770144,3430,44,116257,1774,0
"神奈川県",48204,698866,917,22,46502,785,0
"新潟県",1486,83334,195,2,1273,18,0
"富山県",939,42070,22,0,888,29,0
"石川県",1916,60598,26,0,1824,64,2
"福井県",595,35705,44,0,526,25,0
"山梨県",969,30877,12,0,938,19,0
"長野県",2828,117123,237,1,2559,41,9
"岐阜県",4964,159977,134,3,4705,125,0
"静岡県",5725,247915,242,2,5365,118,0
"愛知県",27363,466602,718,12,26062,583,0
"三重県",2777,76136,146,2,2642,70,81
"滋賀県",2794,86894,116,4,2622,56,0
"京都府",9517,178171,252,1,9104,169,8
"大阪府",52817,1061733,3630,96,47587,1184,416
"兵庫県",20059,297597,1289,73,18179,591,0
"奈良県",3817,97051,320,4,3442,55,0
"和歌山県",1304,26862,104,4,1158,18,24
"鳥取県",260,48355,35,0,205,2,18
"島根県",288,18022,3,0,285,0,0
"岡山県",2703,78444,76,4,2524,35,68
"広島県",5169,181159,83,1,4971,106,9
"山口県",1421,68811,27,0,1351,43,0
"徳島県",546,32428,80,2,448,18,0
"香川県",849,51553,79,0,754,19,3
"愛媛県",1395,39221,315,0,1056,24,0
"高知県",919,7443,11,2,889,19,0
"福岡県",19014,510918,370,5,18312,332,0
"佐賀県",1198,32023,43,1,1163,13,21
"長崎県",1638,77830,21,0,1578,39,0
"熊本県",3506,58160,25,2,3407,74,0
"大分県",1314,92860,14,1,1278,22,0
"宮崎県",1966,24843,19,0,1924,22,1
"鹿児島県",1832,73558,55,0,1775,28,26
"沖縄県",9575,164199,719,4,8734,128,6
