"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",50914,926135,3854,22,45376,1433,251
"青森県",3305,62640,435,0,2838,32,0
"岩手県",2544,100361,372,1,2124,48,0
"宮城県",12151,187203,1462,14,10428,93,168
"秋田県",1251,19097,159,2,1071,21,0
"山形県",2660,77423,308,7,2305,47,0
"福島県",7572,342722,1051,17,6357,164,0
"茨城県",16992,36482,2201,27,14615,176,0
"栃木県",10781,371156,1682,17,9002,97,0
"群馬県",11649,236371,1822,19,9671,156,0
"埼玉県",80827,1202739,21893,126,58070,864,0
"千葉県",66862,867090,10809,103,55286,767,0
"東京都",291857,3065160,40197,275,249306,2354,0
"神奈川県",117199,1312568,15487,222,100675,1037,0
"新潟県",5403,219420,793,8,4556,54,0
"富山県",3235,91299,700,12,2497,38,0
"石川県",6465,152975,771,9,5562,120,12
"福井県",2094,90162,217,2,1841,36,0
"山梨県",3421,80996,572,2,2833,23,7
"長野県",6532,249578,719,3,5726,94,7
"岐阜県",11692,318209,1425,2,10076,191,0
"静岡県",15084,496889,3223,18,11702,159,0
"愛知県",61799,984241,6059,35,54721,1019,0
"三重県",7670,170386,1510,13,6219,117,176
"滋賀県",8115,186935,1531,6,6489,95,0
"京都府",23746,339358,4083,86,18993,249,421
"大阪府",137563,2699965,15710,451,117638,2752,1463
"兵庫県",52130,599425,4723,57,46081,1326,0
"奈良県",10860,202840,1123,11,9603,134,0
"和歌山県",3648,49979,327,15,3188,50,83
"鳥取県",1164,111129,269,3,878,3,14
"島根県",999,38671,155,1,842,2,0
"岡山県",10587,197807,863,7,8233,127,1364
"広島県",14148,646233,991,8,12647,180,330
"山口県",3995,140551,515,3,3400,80,0
"徳島県",2034,78651,176,0,1795,63,0
"香川県",3190,103488,604,9,2553,34,1
"愛媛県",3827,116363,634,5,3116,77,0
"高知県",2439,69148,245,4,2163,31,0
"福岡県",52452,1012731,7778,27,42870,553,1251
"佐賀県",3856,74339,571,0,2961,27,297
"長崎県",4362,147140,637,1,3660,69,4
"熊本県",9595,95310,1451,8,8023,121,0
"大分県",4822,204516,849,1,3908,65,0
"宮崎県",4059,52761,581,1,3438,27,13
"鹿児島県",5891,132761,1297,2,4392,42,160
"沖縄県",34693,315128,5865,103,28432,247,149
