都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,147303,1577793,29527,8,115731,1643,402
青森県,16783,148214,3395,0,13335,53,0
岩手県,7552,166647,1947,1,5550,55,0
宮城県,33249,362107,6285,11,25946,126,892
秋田県,7392,39758,1867,1,5494,31,0
山形県,9572,143779,2200,0,7312,60,0
福島県,20927,577972,3560,3,17185,182,0
茨城県,59017,43645,8971,15,49793,253,0
栃木県,37994,604984,7108,7,30732,154,0
群馬県,44712,461085,7695,11,36788,229,0
埼玉県,260732,2083494,40179,62,219428,1125,0
千葉県,226524,1536753,43708,32,175917,1170,5729
東京都,863984,5207645,179602,81,681004,3378,0
神奈川県,378477,2180686,52441,101,324553,1483,0
新潟県,24689,440196,4178,4,20446,65,0
富山県,13036,172068,4531,2,8448,57,0
石川県,20154,269039,3957,5,16019,155,23
福井県,9460,191126,1562,4,7860,38,0
山梨県,13833,173670,2346,4,11453,38,4
長野県,26828,484010,4754,1,20854,129,1091
岐阜県,45066,613126,7589,7,36085,249,1143
静岡県,72719,916612,14064,3,57753,277,625
愛知県,260036,1917730,40136,49,218520,1380,0
三重県,34510,339392,6057,5,29143,213,903
滋賀県,38942,399952,8847,4,29975,120,0
京都府,105574,621462,23794,95,78739,353,2688
大阪府,551800,5343451,139016,760,409267,3509,8
兵庫県,214467,1162769,55227,52,157623,1638,21
奈良県,44517,378404,13772,21,30538,207,0
和歌山県,19175,109069,3649,9,15309,88,129
鳥取県,5029,233851,688,0,4263,5,73
島根県,5500,103516,698,0,4795,7,0
岡山県,42112,398255,6016,11,27673,175,8248
広島県,65706,1330077,19330,18,46049,327,0
山口県,18243,339555,2466,2,15665,112,0
徳島県,7977,147191,1534,0,6375,71,3
香川県,14286,185986,2898,3,11319,57,12
愛媛県,14484,239230,2057,4,12322,105,0
高知県,10071,161494,2254,14,7760,57,0
福岡県,199022,1897158,48736,19,143448,795,6043
佐賀県,19422,175296,3794,3,14160,51,1417
長崎県,21608,264508,4959,1,17286,95,732
熊本県,42221,182464,7466,19,34567,188,0
大分県,20420,401263,2975,0,17353,92,0
宮崎県,16223,118056,2351,1,13844,72,44
鹿児島県,26369,245776,4348,4,21321,102,598
沖縄県,93076,567515,5219,25,87442,421,6
