"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",21711,470440,944,22,19976,774,17
"青森県",1159,27415,176,0,963,20,0
"岩手県",745,49581,116,2,599,30,0
"宮城県",7092,103234,1159,12,5826,41,66
"秋田県",325,8015,39,2,280,6,0
"山形県",1186,38820,240,4,928,18,0
"福島県",2791,161889,321,12,2352,118,0
"茨城県",7070,27489,329,3,6613,128,0
"栃木県",4920,180630,258,3,4592,70,0
"群馬県",5247,119057,226,4,4920,101,0
"埼玉県",34193,680889,1604,34,31875,714,0
"千葉県",30648,495903,1031,12,29031,586,0
"東京都",125557,1839754,4138,37,119616,1803,0
"神奈川県",49416,728454,1137,19,47484,795,0
"新潟県",1708,90478,286,2,1404,18,0
"富山県",1035,43755,106,1,900,29,0
"石川県",2030,63042,120,2,1842,66,2
"福井県",653,38667,79,1,547,27,0
"山梨県",1012,32134,44,1,949,19,0
"長野県",3155,125398,315,0,2807,42,9
"岐阜県",5122,167573,175,3,4818,129,0
"静岡県",5937,259667,204,1,5612,121,0
"愛知県",28484,486888,1286,7,26598,600,0
"三重県",2980,82920,247,6,2746,72,85
"滋賀県",2955,92646,176,3,2720,59,0
"京都府",10020,185255,579,3,9292,173,24
"大阪府",59332,1140598,7838,185,49782,1211,501
"兵庫県",22160,317669,2372,84,19184,604,0
"奈良県",4456,103792,705,11,3695,56,0
"和歌山県",1521,28397,226,16,1251,18,26
"鳥取県",291,51998,72,0,207,2,10
"島根県",291,18477,5,0,286,0,0
"岡山県",2911,84188,166,3,2603,35,107
"広島県",5252,189788,102,1,5038,106,6
"山口県",1458,71202,40,0,1375,43,0
"徳島県",677,34297,166,3,489,22,0
"香川県",976,54888,165,0,795,19,3
"愛媛県",1688,45673,484,6,1180,24,0
"高知県",946,7543,24,1,903,19,0
"福岡県",19354,530298,440,6,18580,334,0
"佐賀県",1261,33567,62,0,1204,13,18
"長崎県",1653,80986,23,0,1591,39,0
"熊本県",3531,58659,30,2,3427,74,0
"大分県",1342,97380,37,1,1283,22,0
"宮崎県",1971,24949,8,0,1930,22,11
"鹿児島県",1913,75797,80,0,1825,28,20
"沖縄県",10611,171706,1178,5,9310,129,6
