"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",58605,1033774,2826,27,54614,1460,295
"青森県",4934,76234,706,3,4195,33,0
"岩手県",3293,112247,311,2,2932,50,0
"宮城県",15478,216762,1105,26,14222,104,47
"秋田県",1722,23689,122,1,1574,26,0
"山形県",3337,88746,212,5,3075,50,0
"福島県",9089,378575,451,11,8468,170,0
"茨城県",22335,38447,1586,26,20548,201,0
"栃木県",14159,404833,1088,14,12966,105,0
"群馬県",15854,268160,1145,24,14545,164,0
"埼玉県",108059,1346439,11654,136,95485,920,0
"千葉県",93884,976743,11301,98,81677,906,0
"東京都",361026,3395406,21887,252,336545,2594,0
"神奈川県",158976,1480368,10655,228,147170,1151,0
"新潟県",7185,255944,525,10,6604,56,0
"富山県",4630,105061,441,8,4145,44,0
"石川県",7494,174608,340,4,7011,123,20
"福井県",2755,104410,199,2,2520,36,0
"山梨県",4766,97156,408,3,4335,26,3
"長野県",8250,283925,399,2,7746,94,11
"岐阜県",17402,368329,1884,20,15338,206,26
"静岡県",24837,563324,3488,22,21161,188,0
"愛知県",94391,1142612,22083,97,71252,1056,0
"三重県",13756,192585,2755,31,11142,144,285
"滋賀県",11544,216607,1359,12,10088,97,0
"京都府",33251,386169,4065,87,28549,256,381
"大阪府",185290,3081697,23085,613,157353,2847,2005
"兵庫県",70712,675595,6299,85,63064,1356,7
"奈良県",14666,229923,1361,20,13163,142,0
"和歌山県",4961,60643,375,24,4429,56,101
"鳥取県",1542,133277,195,2,1320,5,22
"島根県",1479,45572,178,2,1299,2,0
"岡山県",14466,231974,1686,21,11771,132,877
"広島県",20090,791824,1132,19,17685,187,1086
"山口県",5326,155099,514,5,4725,87,0
"徳島県",2970,92627,314,6,2592,64,0
"香川県",4522,118666,349,7,4138,34,1
"愛媛県",4851,135581,281,5,4489,81,0
"高知県",3859,85457,449,10,3379,31,0
"福岡県",70249,1147279,8739,36,60362,577,571
"佐賀県",5512,91931,439,2,5096,28,51
"長崎県",5662,164584,555,2,5041,70,4
"熊本県",13527,114048,1493,19,11903,131,0
"大分県",7602,237691,700,4,6831,71,0
"宮崎県",5853,66694,630,10,5175,33,15
"鹿児島県",8651,156372,686,5,7912,55,2
"沖縄県",46170,355568,5276,125,40298,269,327
