"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",14852,262326,1519,13,12767,511,55
"青森県",567,11261,78,2,481,8,0
"岩手県",432,15752,65,2,342,25,0
"宮城県",2640,26467,486,8,2137,17,0
"秋田県",174,4891,31,0,142,1,0
"山形県",434,11085,62,4,362,10,0
"福島県",1253,65238,338,8,885,30,0
"茨城県",3207,19492,724,9,2443,40,0
"栃木県",2616,82698,1256,16,1360,12,12
"群馬県",2908,58301,551,12,2303,54,0
"埼玉県",18174,356904,5087,67,12843,244,0
"千葉県",14558,247538,4426,31,9992,140,0
"東京都",76163,1083806,18923,131,56551,689,0
"神奈川県",28036,381811,5637,102,22081,318,0
"新潟県",679,30998,169,0,510,3,3
"富山県",716,23807,156,2,534,26,0
"石川県",1233,33116,197,8,1011,52,27
"福井県",399,21414,41,1,345,12,1
"山梨県",676,14741,119,2,546,11,0
"長野県",1682,55758,445,9,1190,18,29
"岐阜県",3087,77253,728,16,2313,46,0
"静岡県",3376,106902,851,8,2474,51,0
"愛知県",19420,231862,3288,48,15857,275,0
"三重県",1586,32398,313,5,1251,22,0
"滋賀県",1570,42370,406,14,1148,16,0
"京都府",5518,101733,1128,15,4368,69,47
"大阪府",34932,523197,5667,169,28585,680,0
"兵庫県",12088,159074,1364,69,10452,272,0
"奈良県",2388,53820,401,9,1959,28,0
"和歌山県",777,17840,127,5,631,8,11
"鳥取県",165,27649,66,3,95,1,3
"島根県",227,9344,21,1,206,0,0
"岡山県",1859,35839,327,9,1241,15,276
"広島県",4068,86026,726,13,3016,57,269
"山口県",719,32146,144,3,568,3,4
"徳島県",230,16599,33,0,188,9,0
"香川県",441,29188,178,2,259,4,0
"愛媛県",689,16051,233,2,443,13,0
"高知県",734,6165,71,4,651,12,0
"福岡県",11346,291280,2917,17,8300,129,0
"佐賀県",608,16742,146,1,469,3,10
"長崎県",1016,45149,269,10,517,8,222,"G48の関数（=O47=★当日データ★!E49）"
"熊本県",2429,40894,246,17,1767,34,382
"大分県",838,49528,152,4,677,9,0
"宮崎県",1327,15272,536,2,791,10,10
"鹿児島県",1245,44904,245,2,1000,14,14
"沖縄県",5944,95543,556,6,5309,84,5
