"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",26681,559214,2625,24,22851,897,308
"青森県",1781,35344,284,4,1471,26,0
"岩手県",1091,61274,210,2,846,35,0
"宮城県",8339,124669,435,9,7810,72,22
"秋田県",596,11000,133,0,454,9,0
"山形県",1599,49728,119,6,1444,36,0
"福島県",3860,196966,581,18,3151,128,0
"茨城県",8567,30786,445,14,7987,135,0
"栃木県",5600,222303,291,5,5236,73,0
"群馬県",6705,144192,700,14,5899,106,0
"埼玉県",39856,785829,2649,45,36456,751,0
"千葉県",34402,559683,1372,17,32389,641,0
"東京都",146594,2078308,7372,73,137304,1918,0
"神奈川県",55739,828500,2009,48,52897,833,0
"新潟県",2568,115792,385,2,2158,25,0
"富山県",1408,53430,140,8,1237,31,0
"石川県",2866,74108,506,14,2273,85,2
"福井県",954,51711,101,1,820,33,0
"山梨県",1267,36365,120,1,1129,19,1
"長野県",4114,151970,321,5,3773,72,52
"岐阜県",6650,198698,781,10,5731,138,0
"静岡県",6823,303143,379,5,6320,124,0
"愛知県",36233,586218,3983,44,31602,648,0
"三重県",4146,104528,599,18,3564,89,106
"滋賀県",4163,110541,565,13,3531,67,0
"京都府",13292,222215,1654,31,11491,191,44
"大阪府",89545,1538348,21492,403,65475,1715,863
"兵庫県",34918,401077,5009,96,29139,770,0
"奈良県",6925,131588,946,29,5893,86,0
"和歌山県",2359,35763,244,44,2043,34,38
"鳥取県",392,64106,36,0,343,2,11
"島根県",375,21314,36,1,339,0,0
"岡山県",4987,108427,863,20,3492,49,583
"広島県",6751,267317,605,9,5835,111,200
"山口県",2063,82172,306,5,1709,48,0
"徳島県",1479,47260,236,11,1192,51,0
"香川県",1566,65286,370,4,1179,23,6
"愛媛県",2501,68018,251,8,2195,55,0
"高知県",1121,8545,77,4,1024,20,0
"福岡県",26833,638402,4071,48,21864,369,529
"佐賀県",1952,41544,297,3,1588,14,53
"長崎県",2479,96913,479,6,1959,44,3
"熊本県",4414,67745,488,13,3844,82,0
"大分県",2391,119230,641,3,1722,28,0
"宮崎県",2463,33156,331,3,2101,23,8
"鹿児島県",2558,81722,405,2,2107,28,18
"沖縄県",13095,195912,1096,9,11867,138,6
