都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,269532,1993137,21247,8,245246,1978,1061
青森県,44523,215092,4711,0,39719,93,0
岩手県,24831,240428,3379,1,21369,83,0
宮城県,69687,502106,5222,4,63758,182,525
秋田県,22549,55644,2876,2,19621,52,0
山形県,21588,181440,2153,1,19350,85,0
福島県,47623,734607,5464,2,41958,201,0
茨城県,136914,45068,5408,3,131096,410,0
栃木県,75622,702740,6742,1,68617,263,0
群馬県,80422,583532,4385,1,75732,305,0
埼玉県,493243,2603612,21372,12,470443,1428,0
千葉県,407253,1921694,17842,8,383771,1722,3918
東京都,1396537,6335421,93333,15,1298912,4292,0
神奈川県,678122,2180686,23491,24,652520,2111,0
新潟県,56549,571971,4718,1,51740,91,0
富山県,31038,223841,1930,0,29018,90,0
石川県,40499,380850,3635,5,36654,187,23
福井県,25363,284514,1172,1,24146,45,0
山梨県,27381,262958,1377,0,25942,66,4
長野県,57934,638483,5048,0,51589,169,1128
岐阜県,80862,784461,4846,0,75073,323,620
静岡県,140646,1129516,7082,1,132516,396,652
愛知県,462224,2456176,24627,14,435591,2006,0
三重県,67551,451498,4905,0,64043,281,1678
滋賀県,77971,566701,4401,0,73365,205,0
京都府,173769,761045,8506,11,163622,692,949
大阪府,871059,6525586,37427,32,828725,4898,9
兵庫県,370671,1432388,13931,12,354572,2173,5
奈良県,82570,473357,8435,5,73772,363,0
和歌山県,34016,150795,1728,1,31989,112,187
鳥取県,11167,333115,960,0,10053,14,140
島根県,12297,156561,1432,1,10851,14,0
岡山県,75186,509607,4493,5,64966,232,5495
広島県,117436,1660885,11108,3,105869,459,0
山口県,34899,517521,2087,1,32640,172,0
徳島県,18150,189764,736,0,17339,79,4
香川県,36499,244123,3008,0,33375,116,0
愛媛県,30950,314419,2552,4,28264,134,0
高知県,20087,238072,1407,1,18576,104,0
福岡県,350915,2394132,37460,13,305007,1186,7262
佐賀県,41126,239753,4106,0,33990,95,2935
長崎県,40471,329520,4140,3,38124,119,1912
熊本県,77433,250611,5761,3,71395,277,0
大分県,40410,519451,2736,0,37526,148,0
宮崎県,36545,171806,4956,0,31543,124,78
鹿児島県,57950,345567,5587,2,51360,173,830
沖縄県,148921,723020,11486,6,136977,445,13
