"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",2460,68209,187,1,2166,107,0
"青森県",83,2975,46,1,36,1,0
"岩手県",26,4874,3,0,23,0,0
"宮城県",508,12111,43,1,463,2,0
"秋田県",59,2361,1,0,58,0,0
"山形県",81,5335,2,0,78,1,0
"福島県",343,24370,78,2,259,6,0
"茨城県",723,13174,32,4,673,18,0
"栃木県",458,34074,19,0,437,1,1
"群馬県",766,26175,35,4,712,19,0
"埼玉県",5286,163004,406,9,4778,102,0
"千葉県",4473,110522,360,13,4037,76,0
"東京都",28604,532530,1867,25,26306,431,0
"神奈川県",7843,178657,570,19,7120,153,0
"新潟県",180,16808,4,0,176,0,0
"富山県",423,13903,1,0,396,26,0
"石川県",788,15179,20,0,721,47,0
"福井県",254,10331,9,0,234,11,0
"山梨県",199,11173,2,0,191,6,0
"長野県",323,20863,7,0,315,3,2
"岐阜県",642,24856,13,1,619,10,0
"静岡県",575,39100,15,0,558,2,0
"愛知県",5615,87811,219,10,5305,91,0
"三重県",544,14558,22,0,515,7,0
"滋賀県",520,13221,15,0,497,8,0
"京都府",1907,48126,119,1,1761,27,0
"大阪府",11414,210358,457,19,10715,226,16
"兵庫県",2960,62910,124,14,2776,60,0
"奈良県",610,23057,29,2,572,9,0
"和歌山県",254,9887,11,1,236,4,3
"鳥取県",36,5548,0,0,36,0,0
"島根県",140,6000,0,0,140,0,0
"岡山県",170,8654,12,2,155,1,2
"広島県",646,25370,44,1,599,3,0
"山口県",209,10853,4,1,203,2,0
"徳島県",149,7143,0,0,140,9,0
"香川県",97,12231,4,0,91,2,0
"愛媛県",116,4227,2,0,108,6,0
"高知県",140,3565,2,0,134,4,0
"福岡県",5138,149523,66,7,4973,99,0
"佐賀県",250,6431,3,0,249,0,2
"長崎県",241,20608,2,0,235,3,1,"G48の関数（"
"熊本県",735,18258,69,0,637,8,21
"大分県",159,19043,2,0,155,2,0
"宮崎県",366,8703,1,0,365,1,1
"鹿児島県",462,21290,20,0,439,12,9
"沖縄県",2855,46732,258,10,2547,54,4
