"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",2296,62719,198,0,1991,107,0
"青森県",37,2590,1,0,35,1,0
"岩手県",24,4599,1,0,23,0,0
"宮城県",461,11240,49,1,410,2,0
"秋田県",58,2309,5,0,53,0,0
"山形県",81,5276,4,0,76,1,0
"福島県",295,22225,58,4,233,4,0
"茨城県",700,12878,50,5,633,17,0
"栃木県",443,33095,23,0,421,1,2
"群馬県",747,24420,40,5,688,19,0
"埼玉県",4951,152490,342,6,4507,102,0
"千葉県",4232,104100,328,14,3832,72,0
"東京都",27320,500147,1913,21,24986,421,0
"神奈川県",7408,167935,496,19,6763,149,0
"新潟県",176,16176,7,0,169,0,0
"富山県",422,13250,7,0,389,26,0
"石川県",780,14182,21,0,712,47,0
"福井県",249,10074,5,0,233,11,0
"山梨県",196,10962,9,1,182,6,1
"長野県",318,20010,11,0,306,1,0
"岐阜県",632,24022,13,2,609,10,0
"静岡県",565,37352,24,0,539,2,0
"愛知県",5493,83343,268,12,5136,89,0
"三重県",535,13981,36,1,492,7,0
"滋賀県",511,12692,14,0,489,8,0
"京都府",1809,45380,63,2,1719,27,0
"大阪府",11057,199072,445,23,10378,221,13
"兵庫県",2865,60098,134,12,2672,59,0
"奈良県",595,21963,27,0,559,9,0
"和歌山県",249,9647,8,0,234,4,3
"鳥取県",36,5517,3,0,33,0,0
"島根県",140,5907,0,0,140,0,0
"岡山県",163,8654,8,3,152,1,2
"広島県",620,22098,65,0,547,3,5
"山口県",208,10465,9,1,197,2,0
"徳島県",149,7069,0,0,131,9,9
"香川県",93,11409,0,0,91,2,0
"愛媛県",115,4175,1,0,108,6,0
"高知県",138,3528,0,0,134,4,0
"福岡県",5077,142188,64,6,4925,99,11
"佐賀県",248,6267,3,0,247,0,2
"長崎県",239,19716,3,0,233,3,0,"G48の関数（=O47=★当日データ★!E"
"熊本県",652,17242,57,0,566,8,21
"大分県",158,17988,1,0,155,2,0
"宮崎県",344,8656,0,0,344,1,1
"鹿児島県",447,20254,31,0,413,12,9
"沖縄県",2710,43113,275,9,2391,48,4
