"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",17342,317376,1343,14,15401,597,1
"青森県",711,13109,53,2,645,13,0
"岩手県",496,19948,21,2,448,27,0
"宮城県",3384,48324,334,7,3028,22,0
"秋田県",260,6370,49,0,210,1,0
"山形県",500,14104,54,2,433,13,0
"福島県",1718,84423,246,11,1429,43,0
"茨城県",4755,23081,763,16,3930,62,0
"栃木県",3755,104961,604,17,3106,45,0
"群馬県",3806,74179,318,11,3419,69,0
"埼玉県",24948,448739,4286,86,20322,340,0
"千葉県",22104,325923,5757,50,16104,243,0
"東京都",99208,1309999,13383,141,84942,883,0
"神奈川県",40374,491045,3301,108,36612,461,0
"新潟県",904,36820,127,2,768,9,0
"富山県",868,30685,51,2,790,27,0
"石川県",1455,40394,107,3,1310,58,20
"福井県",510,26805,68,4,423,19,0
"山梨県",898,14741,45,4,840,13,0
"長野県",2280,80987,206,1,2065,36,27
"岐阜県",4197,104356,475,14,3654,68,0
"静岡県",4566,142180,703,10,3787,76,0
"愛知県",23775,309425,2616,59,20765,394,0
"三重県",2174,46585,374,8,1771,29,0
"滋賀県",2115,55558,306,9,1779,30,0
"京都府",8200,127431,1368,16,6792,112,72
"大阪府",43508,646657,5139,179,37454,915,0
"兵庫県",16220,200149,2000,63,13829,391,0
"奈良県",3009,67562,309,7,2663,37,0
"和歌山県",1054,21447,102,14,920,13,19
"鳥取県",198,33712,29,0,164,2,3
"島根県",265,12166,25,0,240,0,0
"岡山県",2329,51686,252,10,2013,20,44
"広島県",4763,120841,313,12,4324,92,34
"山口県",1218,45815,341,1,858,19,0
"徳島県",384,21315,68,2,302,14,0
"香川県",635,37278,151,1,469,15,0
"愛媛県",993,25514,129,3,846,18,0
"高知県",846,6856,37,4,795,14,0
"福岡県",15895,367574,2522,35,13192,181,0
"佐賀県",946,23763,138,2,815,4,11
"長崎県",1474,56522,273,2,1199,26,24,"G48の関数（=O47=★当日データ★!E49）"
"熊本県",3331,51460,233,20,2862,59,177
"大分県",1145,63091,183,3,945,17,0
"宮崎県",1808,22673,204,7,1571,17,16
"鹿児島県",1598,54720,204,2,1394,18,18
"沖縄県",7511,124179,812,7,6614,90,5
