"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",13778,243136,1692,21,11598,476,12
"青森県",516,10327,98,2,410,8,0
"岩手県",394,14508,56,4,314,24,0
"宮城県",2252,25035,405,5,1831,16,0
"秋田県",149,4848,32,0,116,1,0
"山形県",402,10378,72,5,321,9,0
"福島県",1008,59334,227,9,759,22,0
"茨城県",2592,18978,331,6,2223,38,0
"栃木県",1731,74290,632,9,1099,6,6
"群馬県",2449,54390,351,10,2015,46,37
"埼玉県",15180,326926,3235,68,11726,219,0
"千葉県",11877,234043,2631,20,9122,124,0
"東京都",63474,1019583,10804,108,52036,634,0
"神奈川県",22892,358543,3447,79,19160,285,0
"新潟県",572,28706,122,1,450,3,3
"富山県",577,22384,55,2,496,26,0
"石川県",1119,30248,146,8,935,51,13
"福井県",360,19666,16,0,331,12,1
"山梨県",588,14618,74,2,503,11,0
"長野県",1260,52092,179,3,1077,16,12
"岐阜県",2494,66276,562,12,1893,39,0
"静岡県",2812,99712,529,5,2242,41,0
"愛知県",17090,199918,2478,38,14385,227,0
"三重県",1339,30675,170,6,1149,20,0
"滋賀県",1297,39017,281,8,1003,13,0
"京都府",4989,96126,1175,20,3799,57,42
"大阪府",31058,475433,3976,171,26470,612,0
"兵庫県",10333,144137,1105,51,8999,229,0
"奈良県",2130,51105,345,11,1760,25,0
"和歌山県",661,16728,71,3,572,7,11
"鳥取県",127,25067,53,2,72,0,2
"島根県",214,9344,25,1,189,0,0
"岡山県",1473,31723,384,8,762,13,314
"広島県",3538,75233,714,13,2421,43,360
"山口県",609,29766,122,3,480,3,4
"徳島県",201,15440,8,0,184,9,0
"香川県",315,24652,83,1,229,3,0
"愛媛県",493,13805,90,3,390,13,0
"高知県",689,6021,89,5,591,9,0
"福岡県",9477,270382,1722,17,7633,122,0
"佐賀県",500,15346,70,1,432,3,5
"長崎県",703,40578,233,9,444,5,21,"G48の関数（=O47=★当日データ★!E4"
"熊本県",1981,37649,200,10,1580,22,179
"大分県",730,43508,127,4,597,6,0
"宮崎県",878,13419,186,2,692,9,9
"鹿児島県",1060,40734,146,2,914,14,14
"沖縄県",5487,91439,356,3,5053,83,5
