"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",41397,783140,866,25,39211,1401,81
"青森県",2511,51120,57,0,2423,31,0
"岩手県",1681,86220,47,2,1588,46,0
"宮城県",9163,157898,77,3,8981,90,15
"秋田県",897,15564,101,1,776,20,0
"山形県",2022,65986,10,1,1965,47,0
"福島県",4927,282317,139,3,4627,161,0
"茨城県",10593,33467,261,5,10167,165,0
"栃木県",7081,304471,246,10,6754,81,0
"群馬県",8042,194942,45,6,7845,152,0
"埼玉県",46704,974098,1185,18,44687,832,0
"千葉県",40591,694859,1131,16,38752,708,0
"東京都",175267,2536206,4741,54,168288,2238,0
"神奈川県",67832,1047212,1809,38,65072,951,0
"新潟県",3408,172888,32,2,3324,52,0
"富山県",2042,74335,29,1,1975,38,0
"石川県",3941,123477,26,0,3796,115,4
"福井県",1315,69505,161,0,1119,35,0
"山梨県",2106,58721,82,1,2004,21,1
"長野県",5037,208048,54,0,4967,91,75
"岐阜県",9454,271965,91,3,9176,187,0
"静岡県",9366,407868,276,6,8939,151,0
"愛知県",51073,835239,805,23,49304,964,0
"三重県",5268,145510,78,4,5217,112,139
"滋賀県",5563,152713,73,4,5400,90,0
"京都府",16624,284841,139,7,16226,245,14
"大阪府",103614,2168829,1266,143,98873,2680,795
"兵庫県",40951,509882,241,16,39402,1308,0
"奈良県",8362,170318,194,4,8037,131,0
"和歌山県",2690,42023,24,3,2559,49,58
"鳥取県",484,83738,16,0,457,2,9
"島根県",553,31436,3,1,549,1,0
"岡山県",7595,165308,25,4,7439,126,5
"広島県",11512,553751,109,12,11208,175,20
"山口県",3152,122050,58,2,3017,77,0
"徳島県",1656,65234,3,0,1590,63,0
"香川県",2098,86425,18,0,2054,31,5
"愛媛県",2755,97146,7,3,2673,75,0
"高知県",1841,11519,97,9,1718,26,0
"福岡県",35575,835907,368,14,34663,521,23
"佐賀県",2563,57270,16,0,2555,24,32
"長崎県",3205,125616,91,0,3046,69,1
"熊本県",6486,82252,60,3,6308,118,0
"大分県",3492,169875,17,0,3412,63,0
"宮崎県",3099,44507,20,0,3028,27,24
"鹿児島県",3689,111524,47,2,3631,38,27
"沖縄県",20907,252608,951,52,19771,191,6
