"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",19023,377430,645,3,17747,675,44
"青森県",816,17347,27,1,769,20,0
"岩手県",553,24786,17,0,506,30,0
"宮城県",3585,67528,82,3,3478,25,0
"秋田県",269,7032,3,0,260,6,0
"山形県",542,17479,15,0,512,15,0
"福島県",1919,110131,102,10,1747,70,0
"茨城県",5710,24868,352,8,5252,106,0
"栃木県",4078,124210,142,5,3870,66,0
"群馬県",4459,91472,159,4,4216,84,0
"埼玉県",29132,545020,1519,39,27066,547,0
"千葉県",26112,402857,1768,23,23900,444,0
"東京都",111010,1524375,3344,70,106311,1355,0
"神奈川県",44607,587587,1061,24,42871,675,0
"新潟県",1070,43685,89,1,966,15,0
"富山県",905,36107,19,2,859,27,0
"石川県",1841,50551,161,7,1649,62,31
"福井県",544,31739,9,0,510,25,0
"山梨県",939,25903,10,1,914,16,1
"長野県",2363,97594,16,0,2338,41,32
"岐阜県",4711,132933,154,7,4448,109,0
"静岡県",5100,187116,226,0,4781,93,0
"愛知県",25737,389359,698,31,24524,515,0
"三重県",2509,63656,139,8,2395,53,78
"滋賀県",2444,72561,134,7,2265,45,0
"京都府",9046,154708,329,2,8578,154,15
"大阪府",47000,777922,1088,92,44384,1112,416
"兵庫県",17898,245283,495,42,16879,524,0
"奈良県",3353,81493,95,5,3213,45,0
"和歌山県",1161,24414,10,3,1109,18,24
"鳥取県",210,40441,1,0,202,2,5
"島根県",284,15625,6,0,278,0,0
"岡山県",2478,66389,53,2,2389,32,4
"広島県",5019,151415,45,5,4860,102,12
"山口県",1377,58758,59,0,1280,38,0
"徳島県",450,26160,32,2,402,16,0
"香川県",750,44326,29,1,703,18,0
"愛媛県",1061,32480,41,1,997,23,0
"高知県",884,7091,1,1,866,17,0
"福岡県",17955,438701,774,20,16898,283,0
"佐賀県",1052,27821,58,0,1006,8,20
"長崎県",1609,66997,36,1,1537,36,0
"熊本県",3439,56710,44,5,3324,72,1
"大分県",1289,79034,38,0,1230,21,0
"宮崎県",1951,24715,27,1,1896,21,7
"鹿児島県",1758,67228,39,2,1719,26,26
"沖縄県",8159,144617,272,1,7774,118,5
