"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",21898,475392,868,18,20271,783,24
"青森県",1196,28222,132,0,1044,20,0
"岩手県",763,50349,81,1,652,30,0
"宮城県",7270,106300,1020,15,6155,43,52
"秋田県",341,8606,44,0,288,9,0
"山形県",1242,40714,274,3,946,22,0
"福島県",2830,164797,283,10,2429,118,0
"茨城県",7160,27838,311,7,6720,129,0
"栃木県",4954,181633,199,3,4685,70,0
"群馬県",5309,122018,218,5,4990,101,0
"埼玉県",34583,690124,1517,30,32349,717,0
"千葉県",30911,505435,962,15,29355,594,0
"東京都",126794,1859683,4054,41,120929,1811,0
"神奈川県",49756,739103,1143,27,47814,799,0
"新潟県",1769,92107,275,2,1476,18,0
"富山県",1055,44759,105,3,921,29,0
"石川県",2073,63854,128,4,1877,66,2
"福井県",665,39855,72,1,566,27,0
"山梨県",1029,33554,40,1,970,19,0
"長野県",3250,129448,314,0,2917,47,28
"岐阜県",5178,169753,177,3,4872,129,0
"静岡県",5991,265041,203,4,5667,121,0
"愛知県",28932,496727,1461,8,26867,604,0
"三重県",3034,82920,233,7,2808,74,81
"滋賀県",3018,94551,214,3,2745,59,0
"京都府",10323,188293,639,4,9529,174,19
"大阪府",62046,1168871,9522,233,50762,1227,535
"兵庫県",22897,325059,2525,82,19765,607,0
"奈良県",4636,106793,694,13,3885,57,0
"和歌山県",1589,28952,232,31,1312,19,26
"鳥取県",308,53747,75,0,221,2,10
"島根県",293,18477,7,0,286,0,0
"岡山県",2991,84188,166,3,2603,35,187
"広島県",5293,191990,95,0,5086,107,5
"山口県",1468,71202,43,0,1382,43,0
"徳島県",736,34611,183,3,529,24,0
"香川県",1001,55390,128,2,857,19,3
"愛媛県",1746,46172,302,8,1419,25,0
"高知県",946,7546,17,1,910,19,0
"福岡県",19521,536384,503,6,18677,341,0
"佐賀県",1288,33945,76,0,1218,13,19
"長崎県",1674,82450,37,0,1598,39,0
"熊本県",3551,58822,25,3,3452,74,0
"大分県",1353,98316,39,1,1292,22,0
"宮崎県",2025,26120,58,0,1938,22,7
"鹿児島県",1926,76814,74,0,1848,28,24
"沖縄県",10866,174924,1152,7,9590,130,6
