"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",12876,227301,1579,24,10851,427,19
"青森県",422,9115,38,1,377,7,0
"岩手県",363,13594,63,3,278,22,0
"宮城県",1983,23979,418,5,1552,13,0
"秋田県",123,4020,29,0,93,1,0
"山形県",361,9985,93,6,264,4,0
"福島県",865,54539,225,5,623,17,0
"茨城県",2280,18432,225,7,2020,35,0
"栃木県",1207,69676,291,12,916,6,6
"群馬県",2134,50358,343,9,1756,35,0
"埼玉県",13029,302513,2707,46,10129,193,0
"千葉県",10113,219395,1804,21,8195,114,0
"東京都",55851,962086,7123,81,48121,607,0
"神奈川県",19173,334987,2423,61,16492,258,0
"新潟県",503,27142,98,0,405,3,3
"富山県",538,21295,55,1,457,26,0
"石川県",1022,28720,109,6,870,50,7
"福井県",345,18612,16,2,318,11,0
"山梨県",509,14417,45,3,453,11,0
"長野県",1105,45163,113,2,984,13,5
"岐阜県",1978,62489,397,7,1552,29,0
"静岡県",2539,88334,461,5,2041,37,0
"愛知県",15183,191017,2276,42,12719,188,0
"三重県",1211,29023,136,4,1059,16,0
"滋賀県",1062,35847,178,2,873,11,0
"京都府",4105,87310,813,17,3282,45,35
"大阪府",28694,443170,3502,161,24656,536,0
"兵庫県",8989,131315,1079,45,7746,164,0
"奈良県",1843,46358,315,11,1507,21,0
"和歌山県",594,16235,26,5,550,7,11
"鳥取県",84,23151,17,0,65,0,2
"島根県",194,9344,18,1,176,0,0
"岡山県",1245,31723,384,8,762,13,86
"広島県",2815,65962,466,15,1524,18,807
"山口県",516,26760,93,2,416,3,4
"徳島県",195,14889,7,0,179,9,0
"香川県",273,22824,77,0,193,3,0
"愛媛県",407,12061,49,4,347,11,0
"高知県",618,5688,161,6,451,6,0
"福岡県",7995,255221,1190,12,6688,117,0
"佐賀県",443,14538,52,1,393,3,5
"長崎県",457,37590,168,2,298,3,12,"G48の関数（=O47=★当日データ★!E"
"熊本県",1669,33475,151,3,1337,16,165
"大分県",617,40580,74,5,538,5,0
"宮崎県",695,12114,73,0,622,5,5
"鹿児島県",920,36020,89,1,831,13,13
"沖縄県",5169,86612,320,5,4774,80,5
