"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",60141,1087199,650,13,58091,1467,67
"青森県",5622,84803,296,6,5291,35,0
"岩手県",3478,118787,27,0,3399,52,0
"宮城県",16157,235568,283,3,15756,116,2
"秋田県",1854,25842,34,1,1794,26,0
"山形県",3495,94860,58,0,3381,56,0
"福島県",9428,399476,100,3,9154,174,0
"茨城県",24052,39827,409,15,23428,215,0
"栃木県",15159,474974,311,9,14735,113,0
"群馬県",16529,286710,228,14,16130,171,0
"埼玉県",114327,1420743,2464,65,110864,999,0
"千葉県",99240,1040838,1534,44,96716,990,0
"東京都",374683,3568836,4120,125,367680,2883,0
"神奈川県",167204,1550431,1953,91,164005,1246,0
"新潟県",7773,274687,227,2,7487,59,0
"富山県",4783,110949,67,3,4666,50,0
"石川県",7813,185997,120,3,7548,123,22
"福井県",3023,112912,103,0,2884,36,0
"山梨県",5093,108734,137,0,4927,29,0
"長野県",8698,305594,126,1,8529,95,52
"岐阜県",18606,393970,385,9,18203,211,193
"静岡県",26521,601872,402,9,25915,204,0
"愛知県",104809,1263441,4037,49,99645,1127,0
"三重県",14583,258291,382,6,14361,160,320
"滋賀県",12173,247328,220,3,11854,99,0
"京都府",35326,411046,1435,30,33600,266,25
"大阪府",198610,3349406,5267,385,188515,2948,1880
"兵庫県",76897,725864,1766,43,73748,1384,1
"奈良県",15603,242847,342,9,15114,147,0
"和歌山県",5221,63921,74,7,4984,60,103
"鳥取県",1635,142052,18,0,1589,5,23
"島根県",1590,51491,41,0,1546,3,0
"岡山県",15063,253818,254,5,14612,135,62
"広島県",21525,866437,341,7,20988,196,0
"山口県",5559,179174,91,0,5379,89,0
"徳島県",3234,100761,62,2,3108,64,0
"香川県",4673,125394,60,2,4576,36,1
"愛媛県",5118,145680,121,4,4916,81,0
"高知県",4087,94792,52,1,4004,31,0
"福岡県",73791,1216967,3258,25,69887,607,39
"佐賀県",5724,98975,58,1,5676,29,39
"長崎県",5965,173969,106,1,5788,71,0
"熊本県",14226,120499,272,6,13820,134,0
"大分県",8054,253434,158,2,7815,81,0
"宮崎県",6103,72102,97,4,5940,40,26
"鹿児島県",9041,165591,86,3,8954,64,63
"沖縄県",49425,384929,1218,51,47763,297,147
