"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",14133,252837,1465,22,12228,486,46
"青森県",545,10878,101,2,436,8,0
"岩手県",405,15190,50,4,331,24,0
"宮城県",2373,25563,335,7,2022,16,0
"秋田県",161,4891,32,0,128,1,0
"山形県",418,10866,64,4,345,9,0
"福島県",1102,62028,281,8,794,27,0
"茨城県",2820,19356,457,9,2324,39,0
"栃木県",2104,78537,879,12,1225,7,7
"群馬県",2635,57440,425,13,2161,49,0
"埼玉県",16399,344905,4121,64,12041,237,0
"千葉県",12898,241157,3118,25,9649,131,0
"東京都",68790,1059706,14171,121,53952,667,0
"神奈川県",24780,376099,3813,92,20667,300,0
"新潟県",611,29311,125,1,486,3,3
"富山県",635,23562,89,2,520,26,0
"石川県",1176,31784,165,9,971,52,12
"福井県",380,20534,33,1,334,12,1
"山梨県",622,14675,88,2,523,11,0
"長野県",1433,54882,257,7,1114,18,44
"岐阜県",2785,73349,634,13,2108,43,0
"静岡県",3004,105103,573,7,2385,46,0
"愛知県",17879,231862,2601,40,15030,248,0
"三重県",1429,30675,206,4,1203,20,0
"滋賀県",1424,40945,339,9,1071,14,0
"京都府",5375,100127,1164,18,4194,66,49
"大阪府",32619,500835,4467,168,27515,637,0
"兵庫県",10916,150200,1099,54,9565,252,0
"奈良県",2211,53187,344,10,1841,26,0
"和歌山県",717,17189,106,5,592,8,11
"鳥取県",156,26853,75,3,79,0,2
"島根県",218,9344,16,1,202,0,0
"岡山県",1649,35839,292,8,1032,15,310
"広島県",3740,86026,703,14,2734,51,252
"山口県",656,32146,124,2,525,3,4
"徳島県",216,16022,20,0,187,9,0
"香川県",369,27158,116,1,250,3,0
"愛媛県",569,14138,144,3,412,13,0
"高知県",712,6063,80,5,622,10,0
"福岡県",9980,282169,1975,20,7882,123,0
"佐賀県",542,15996,97,1,450,3,8
"長崎県",855,43052,259,10,500,7,89,"G48の関数（=O47=★当日データ★!E49）"
"熊本県",2096,38525,212,12,1650,23,211
"大分県",791,47535,151,4,634,6,0
"宮崎県",996,14580,286,2,710,9,9
"鹿児島県",1157,42440,188,1,969,14,14
"沖縄県",5677,93560,440,6,5158,84,5
