"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",2007,54736,97,1,1803,107,0
"青森県",35,2348,0,0,34,1,0
"岩手県",23,4057,0,0,23,0,0
"宮城県",383,9966,63,0,318,2,0
"秋田県",53,2094,2,0,51,0,0
"山形県",78,5094,2,1,76,1,1
"福島県",242,19149,45,1,195,2,0
"茨城県",632,12251,25,4,590,17,0
"栃木県",426,29076,68,1,346,1,11
"群馬県",696,20009,111,1,566,19,0
"埼玉県",4522,138988,265,7,4157,100,0
"千葉県",3746,85235,304,8,3372,70,0
"東京都",24843,433070,2015,30,22429,399,0
"神奈川県",6588,146306,532,25,5920,136,0
"新潟県",168,15002,19,0,149,0,0
"富山県",410,11651,5,0,380,25,0
"石川県",771,12314,59,0,666,46,0
"福井県",244,9620,4,2,228,10,2
"山梨県",180,10478,3,1,171,6,0
"長野県",303,18446,7,0,301,1,6
"岐阜県",611,21921,19,1,582,10,0
"静岡県",526,32717,13,1,512,1,0
"愛知県",5179,72538,369,13,4727,83,0
"三重県",484,12132,80,4,397,7,0
"滋賀県",486,11394,19,0,459,8,0
"京都府",1710,40610,67,1,1618,25,0
"大阪府",10333,176780,587,29,9536,200,10
"兵庫県",2624,54134,92,6,2475,57,0
"奈良県",560,19870,13,0,538,9,0
"和歌山県",238,9188,3,0,228,4,3
"鳥取県",36,5397,11,0,25,0,0
"島根県",140,5366,2,0,138,0,0
"岡山県",150,8110,1,"-",147,"-",2
"広島県",496,20198,23,1,467,3,3
"山口県",195,9322,5,1,188,2,0
"徳島県",147,6835,17,0,118,9,3
"香川県",93,10406,6,0,85,2,0
"愛媛県",114,4037,0,0,108,6,0
"高知県",137,3428,0,0,133,4,0
"福岡県",5017,47045,136,10,4786,95,0
"佐賀県",244,5796,2,0,244,0,2
"長崎県",236,17828,3,0,230,3,0,"G48の関数（"
"熊本県",572,16183,9,0,555,8,0
"大分県",158,16202,3,0,153,2,0
"宮崎県",344,8534,2,0,342,1,1
"鹿児島県",400,18249,17,0,376,12,5
"沖縄県",2389,37465,135,7,2213,45,4
