"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",45485,869357,2086,9,41773,1426,200
"青森県",2767,57637,154,0,2581,32,0
"岩手県",2065,94980,142,0,1876,47,0
"宮城県",10129,174885,402,3,9586,91,50
"秋田県",1038,17657,47,1,971,20,0
"山形県",2221,72599,127,0,2047,47,0
"福島県",6116,318223,767,11,5187,162,0
"茨城県",13321,35004,1613,9,11538,170,0
"栃木県",8779,353364,1091,15,7600,88,0
"群馬県",9288,219659,922,4,8211,155,0
"埼玉県",60856,1110728,10656,64,49349,851,0
"千葉県",52352,798847,5872,44,45746,734,0
"東京都",231096,2866790,29703,115,199092,2301,0
"神奈川県",89074,1189147,10296,109,77784,994,0
"新潟県",4235,200201,475,3,3706,54,0
"富山県",2371,83761,214,3,2119,38,0
"石川県",5444,138875,911,8,4412,118,3
"福井県",1736,82133,265,0,1435,36,0
"山梨県",2550,72269,281,0,2250,21,2
"長野県",5475,230919,321,0,5128,94,68
"岐阜県",9922,299210,247,1,9487,188,0
"静岡県",11360,463831,1376,2,9827,157,0
"愛知県",54640,931074,2074,10,51557,1009,0
"三重県",5973,159799,414,4,5599,114,154
"滋賀県",6304,173722,502,1,5708,94,0
"京都府",19084,316409,1282,36,17276,249,277
"大阪府",117776,2512895,8176,230,105868,2724,1008
"兵庫県",44909,565106,2179,14,41414,1317,1
"奈良県",9337,190027,555,11,8649,133,0
"和歌山県",3116,46010,272,14,2723,49,72
"鳥取県",872,101274,179,1,599,2,92
"島根県",763,36029,93,1,668,2,0
"岡山県",8538,183050,245,3,7612,127,554
"広島県",12310,594390,361,6,11677,179,93
"山口県",3351,133190,147,0,3124,80,0
"徳島県",1822,73517,87,1,1672,63,0
"香川県",2391,95462,231,1,2131,32,3
"愛媛県",3004,106155,160,4,2767,77,0
"高知県",2128,64710,114,7,1985,29,0
"福岡県",41424,937678,3554,10,36583,536,751
"佐賀県",2832,66026,164,0,2650,24,6
"長崎県",3579,138170,248,0,3263,69,1
"熊本県",7322,87402,622,0,6579,121,0
"大分県",3760,189744,193,0,3503,64,0
"宮崎県",3329,46262,171,0,3120,27,11
"鹿児島県",4108,120948,235,0,3829,39,5
"沖縄県",26406,289312,3459,68,22678,237,32
