"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1377,26689,86,4,1188,103,0
"青森県",31,1317,4,0,26,1,0
"岩手県",0,1290,0,0,0,0,0
"宮城県",140,5534,12,0,127,1,0
"秋田県",17,1054,0,0,16,0,1
"山形県",75,2851,2,0,73,1,1
"福島県",86,9030,3,0,83,0,0
"茨城県",239,6442,25,1,204,10,0
"栃木県",151,12024,46,0,97,0,8
"群馬県",179,7310,21,2,139,19,0
"埼玉県",2035,56423,466,3,1497,72,0
"千葉県",1453,25929,318,7,1089,46,0
"東京都",10975,156867,2681,16,7966,328,0
"神奈川県",2206,16219,303,7,1805,98,0
"新潟県",92,5858,6,0,85,0,1
"富山県",235,4874,6,0,207,22,0
"石川県",310,3112,13,1,270,27,0
"福井県",127,4539,2,0,117,8,0
"山梨県",85,6805,8,0,76,1,0
"長野県",88,5565,11,0,77,"-",0
"岐阜県",220,8608,52,0,161,7,0
"静岡県",119,10472,29,0,89,1,0
"愛知県",932,16828,392,2,505,35,0
"三重県",63,3571,11,0,50,1,1
"滋賀県",152,3848,46,2,105,1,0
"京都府",586,14909,146,1,422,18,0
"大阪府",2915,60635,748,12,2080,87,0
"兵庫県",941,21956,133,1,763,45,0
"奈良県",200,7978,72,1,126,2,0
"和歌山県",116,5599,27,1,86,3,0
"鳥取県",6,2283,2,0,4,0,0
"島根県",28,2181,1,0,26,0,1
"岡山県",59,2579,19,"-",32,"-",8
"広島県",250,10572,54,0,193,3,0
"山口県",47,3552,10,0,37,0,0
"徳島県",12,1518,5,0,6,1,0
"香川県",45,4213,14,0,31,0,0
"愛媛県",84,2799,2,0,77,5,0
"高知県",78,2179,3,0,72,3,0
"福岡県",1292,21128,357,4,902,33,0
"佐賀県",66,2108,19,0,47,0,0
"長崎県",47,5671,29,"-",16,2,0,"G48の関数（=O47=★当日デー"
"熊本県",58,4607,9,0,46,3,0
"大分県",60,6001,0,0,59,1,0
"宮崎県",36,1868,6,0,18,0,12
"鹿児島県",203,9099,78,0,125,0,0
"沖縄県",186,6226,38,1,145,7,0
