"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1773,43920,130,2,1540,103,0
"青森県",35,2013,2,0,32,1,0
"岩手県",19,3103,11,0,8,0,0
"宮城県",204,7765,12,0,190,2,0
"秋田県",49,1778,6,0,43,0,0
"山形県",78,3101,2,1,76,1,1
"福島県",161,14665,55,1,106,0,0
"茨城県",545,10796,65,2,467,13,0
"栃木県",303,22163,29,3,277,1,4
"群馬県",440,14286,83,0,338,19,0
"埼玉県",3929,105524,553,13,3287,89,0
"千葉県",3050,55547,420,11,2568,62,0
"東京都",20817,322909,2595,32,17859,363,0
"神奈川県",4962,114608,450,26,4390,122,0
"新潟県",143,12483,7,1,136,0,0
"富山県",387,7699,77,0,295,25,10
"石川県",626,8106,129,2,464,33,0
"福井県",228,7804,66,2,152,8,2
"山梨県",173,9536,17,1,152,4,0
"長野県",256,14181,85,0,170,"-",1
"岐阜県",555,17910,26,4,519,10,0
"静岡県",480,25473,47,1,432,1,0
"愛知県",4493,53096,722,18,3706,65,0
"三重県",368,9868,65,2,301,2,0
"滋賀県",450,9007,91,5,354,5,0
"京都府",1448,31282,183,1,1242,23,0
"大阪府",8544,133981,1205,60,7181,152,6
"兵庫県",2268,44289,176,15,2039,53,0
"奈良県",518,12972,57,3,455,6,0
"和歌山県",230,8607,7,0,216,4,3
"鳥取県",22,4553,0,0,22,0,0
"島根県",137,4869,4,0,133,0,0
"岡山県",145,5880,14,"-",128,"-",3
"広島県",458,17681,16,0,439,3,0
"山口県",168,6790,79,0,89,0,0
"徳島県",130,5898,61,2,61,4,4
"香川県",77,7992,7,0,69,1,0
"愛媛県",114,3809,2,0,106,6,0
"高知県",125,3046,19,1,103,3,0
"福岡県",4568,40670,904,12,3604,60,0
"佐賀県",237,5076,24,0,214,0,1
"長崎県",231,14507,24,1,184,3,20,"G48の関数（="
"熊本県",520,11373,75,0,422,7,16
"大分県",145,12148,15,0,129,1,0
"宮崎県",336,8054,35,0,301,1,1
"鹿児島県",362,15653,53,1,297,11,1
"沖縄県",2139,25614,430,11,1685,28,0
