"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",59649,1069359,1295,19,56925,1465,36
"青森県",5420,82109,455,7,4932,33,0
"岩手県",3456,116457,127,0,3278,51,0
"宮城県",15968,230559,498,13,15333,111,26
"秋田県",1812,24856,70,2,1716,26,0
"山形県",3457,91637,123,3,3279,55,0
"福島県",9356,391921,244,6,8939,173,0
"茨城県",23617,38857,931,20,22476,210,0
"栃木県",14880,469340,635,14,14137,108,0
"群馬県",16305,279287,383,16,15754,168,0
"埼玉県",112835,1395367,5478,96,106386,971,0
"千葉県",97888,1016995,4467,64,92455,966,0
"東京都",371425,3508121,10141,177,358503,2781,0
"神奈川県",165175,1523796,5003,125,158955,1217,0
"新潟県",7582,268040,401,8,7123,58,0
"富山県",4732,108900,121,7,4563,48,0
"石川県",7727,183446,239,2,7343,123,22
"福井県",2928,109738,137,0,2755,36,0
"山梨県",4957,105725,190,1,4739,29,1
"長野県",8585,296794,273,1,8268,95,51
"岐阜県",18280,385957,787,14,17421,208,136
"静岡県",26163,586213,1316,12,24650,197,0
"愛知県",102654,1211715,11212,69,90347,1095,0
"三重県",14406,209444,1001,17,13569,152,316
"滋賀県",12003,239302,483,5,11422,98,0
"京都府",34879,402843,2932,57,31579,260,108
"大阪府",195307,3246862,11538,491,178910,2914,1945
"兵庫県",75242,706884,3636,64,70232,1376,2
"奈良県",15360,237186,645,13,14571,144,0
"和歌山県",5138,62588,133,10,4843,59,103
"鳥取県",1629,139369,86,1,1515,5,23
"島根県",1544,50282,59,1,1483,2,0
"岡山県",14948,249075,615,13,14091,135,107
"広島県",21160,838194,524,11,20054,191,391
"山口県",5489,173420,159,1,5242,88,0
"徳島県",3182,98440,191,2,2927,64,0
"香川県",4634,123559,118,4,4479,36,1
"愛媛県",5013,142768,143,5,4789,81,0
"高知県",4029,89987,129,1,3869,31,0
"福岡県",72958,1193656,4982,30,67217,595,164
"佐賀県",5658,96405,133,1,5541,29,45
"長崎県",5875,170514,222,2,5583,71,1
"熊本県",14035,117954,497,12,13407,131,0
"大分県",7905,248543,270,3,7558,77,0
"宮崎県",6048,71159,233,6,5725,39,51
"鹿児島県",8998,162461,363,5,8621,61,47
"沖縄県",48593,375642,3580,65,44300,286,427
