"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1849,48361,74,2,1670,105,0
"青森県",35,2189,2,0,32,1,0
"岩手県",23,3554,4,0,19,0,0
"宮城県",267,8569,56,0,209,2,0
"秋田県",50,1850,1,0,49,0,0
"山形県",78,3138,2,1,76,1,1
"福島県",191,16451,52,2,139,0,0
"茨城県",593,11520,49,3,530,14,0
"栃木県",323,25197,21,1,300,1,1
"群馬県",502,16368,73,0,410,19,0
"埼玉県",4202,122293,317,9,3788,97,0
"千葉県",3309,63768,289,8,2954,66,0
"東京都",22444,372223,2253,23,19812,379,0
"神奈川県",5741,127408,627,27,4988,126,0
"新潟県",147,13684,7,1,140,0,0
"富山県",407,10487,24,0,360,25,2
"石川県",722,10201,104,0,577,41,0
"福井県",244,9099,50,4,184,8,2
"山梨県",178,9927,10,1,163,5,0
"長野県",295,16893,29,0,271,1,6
"岐阜県",569,19425,17,2,542,10,0
"静岡県",503,29325,29,2,473,1,0
"愛知県",4751,60763,421,17,4256,74,0
"三重県",445,10957,77,2,364,4,0
"滋賀県",467,10321,39,1,421,7,0
"京都府",1600,35400,131,3,1444,25,0
"大阪府",9324,153772,783,40,8361,172,8
"兵庫県",2400,48403,123,9,2223,54,0
"奈良県",542,18123,29,2,505,8,0
"和歌山県",235,8858,3,0,225,4,3
"鳥取県",22,4606,0,0,22,0,0
"島根県",137,5145,0,0,137,0,0
"岡山県",146,7511,1,"-",145,"-",0
"広島県",464,18590,12,0,449,3,0
"山口県",193,7640,42,1,150,1,0
"徳島県",146,6513,47,3,88,6,5
"香川県",86,9006,11,0,73,2,0
"愛媛県",114,3909,1,0,107,6,0
"高知県",134,3255,7,1,124,3,0
"福岡県",4869,43555,601,16,4194,74,0
"佐賀県",243,5421,6,0,237,0,0
"長崎県",234,16081,13,0,217,3,1,"G48の関数（=O"
"熊本県",557,12621,35,0,506,8,8
"大分県",158,14122,16,0,140,2,0
"宮崎県",339,8267,11,0,328,1,1
"鹿児島県",372,17011,25,1,335,11,1
"沖縄県",2259,31139,237,9,1985,41,4
