都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,61501,1278988,207,0,59815,1475,4
青森県,5902,104915,1,0,5863,38,0
岩手県,3490,136540,3,0,3434,53,0
宮城県,16291,264222,2,0,16170,118,1
秋田県,1934,27664,0,0,1907,27,0
山形県,3607,115660,1,0,3550,56,0
福島県,9520,472020,22,0,9322,176,0
茨城県,24490,40590,14,0,24256,220,0
栃木県,15616,529917,84,0,15415,117,0
群馬県,17316,355311,133,2,17065,176,58
埼玉県,116092,1655563,120,1,114913,1059,0
千葉県,100688,1243478,55,1,99587,1028,18
東京都,383078,4196279,536,1,379367,3175,0
神奈川県,169830,1839374,204,2,168307,1319,0
新潟県,8244,329370,73,0,8109,62,0
富山県,4869,132342,1,0,4816,52,0
石川県,8049,214962,64,0,7829,134,22
福井県,3117,127165,2,0,3077,38,0
山梨県,5161,135182,0,0,5132,29,0
長野県,8959,368727,38,0,8880,97,56
岐阜県,19280,474766,4,0,19056,219,1
静岡県,26898,733273,19,0,26663,209,7
愛知県,106773,1516048,69,0,105543,1161,0
三重県,14821,273776,2,0,14983,163,327
滋賀県,12507,297867,49,0,12354,104,0
京都府,36195,475049,138,12,35745,292,20
大阪府,203790,4268498,373,19,200353,3064,0
兵庫県,78886,868905,97,3,77391,1398,0
奈良県,15958,283091,20,0,15789,149,0
和歌山県,5304,68578,0,0,5136,62,106
鳥取県,1669,170026,0,0,1639,5,25
島根県,1756,64047,23,0,1728,5,0
岡山県,15555,310392,2,0,15417,136,0
広島県,22199,990011,19,0,21978,202,0
山口県,5848,215836,47,0,5708,93,0
徳島県,3291,117319,1,0,3225,66,1
香川県,4708,146077,3,0,4666,38,1
愛媛県,5412,175070,0,0,5330,82,0
高知県,4168,111790,1,0,4134,33,0
福岡県,74788,1441123,75,3,74083,627,3
佐賀県,5875,121539,8,0,5892,30,55
長崎県,6124,204713,5,0,6047,73,1
熊本県,14396,124907,0,0,14260,136,0
大分県,8187,307826,0,0,8103,84,0
宮崎県,6153,73154,0,0,6096,41,16
鹿児島県,9122,177172,7,0,9049,66,0
沖縄県,50662,440535,259,7,50010,398,5
