"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",12197,212225,1825,35,9930,386,56
"青森県",390,8660,39,2,345,6,0
"岩手県",335,12971,113,3,204,18,0
"宮城県",1753,23759,360,4,1381,12,0
"秋田県",95,3878,4,0,90,1,0
"山形県",302,9487,108,2,192,2,0
"福島県",732,49610,170,5,552,10,0
"茨城県",2133,18137,255,11,1844,34,0
"栃木県",1022,66091,267,10,755,3,3
"群馬県",1933,46260,396,6,1471,30,36
"埼玉県",11675,281001,2090,40,9408,177,0
"千葉県",9055,204487,1228,17,7721,106,0
"東京都",51446,901556,6078,66,44802,566,0
"神奈川県",16852,311376,1880,51,14735,237,0
"新潟県",440,25739,68,0,372,3,3
"富山県",492,19756,26,1,440,26,0
"石川県",960,26887,80,0,835,50,5
"福井県",337,17490,13,2,313,11,0
"山梨県",467,14278,35,1,422,10,0
"長野県",1046,40462,140,6,861,10,35
"岐阜県",1731,56477,348,6,1360,23,0
"静岡県",2354,74303,601,11,1725,28,0
"愛知県",13967,170726,2228,36,11581,158,0
"三重県",1144,26913,177,4,946,15,6
"滋賀県",924,33175,77,1,836,11,0
"京都府",3559,79776,609,8,2922,43,15
"大阪府",27037,412580,3696,158,22846,479,16
"兵庫県",8100,122507,855,44,7115,130,0
"奈良県",1654,41712,244,9,1390,20,0
"和歌山県",578,15724,32,6,528,7,11
"鳥取県",69,21076,7,1,61,0,1
"島根県",181,8556,18,1,163,0,0
"岡山県",1082,27231,204,3,642,12,224
"広島県",2203,56843,295,10,1157,13,738
"山口県",464,24734,56,5,402,2,4
"徳島県",191,14274,3,0,178,9,1
"香川県",208,20585,24,0,181,3,0
"愛媛県",375,10863,45,3,319,11,0
"高知県",501,5271,173,1,323,5,0
"福岡県",7366,239470,1042,13,6210,114,0
"佐賀県",409,13371,42,1,369,3,5
"長崎県",352,33005,79,2,277,3,7,"G48の関数（=O47=★当日データ★!E49"
"熊本県",1414,29926,172,4,1128,13,101
"大分県",574,37251,100,5,469,5,0
"宮崎県",666,11569,84,2,582,4,4
"鹿児島県",875,33826,136,1,739,13,13
"沖縄県",4968,83657,294,6,4602,77,5
