都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,261275,1968716,21255,5,238539,1970,489
青森県,43324,210542,4513,0,38718,93,0
岩手県,23836,236528,3468,1,20285,83,0
宮城県,67845,493303,6070,5,61376,181,218
秋田県,21610,55163,2850,2,18708,52,0
山形県,20900,179992,1936,1,18880,84,0
福島県,45771,724623,5193,1,40377,201,0
茨城県,134937,45068,6716,4,127813,408,0
栃木県,73422,697810,6202,1,66960,260,0
群馬県,78780,576105,4177,1,74299,304,0
埼玉県,485716,2579863,21826,13,462469,1421,0
千葉県,401609,1882057,21124,8,365830,1713,12942
東京都,1377465,6256562,98162,15,1275028,4275,0
神奈川県,669840,2180686,26005,20,641728,2107,0
新潟県,54977,562478,5193,0,49693,91,0
富山県,30609,220860,2003,0,28516,90,0
石川県,39724,373145,3395,5,36120,186,23
福井県,24777,280054,1242,1,23490,45,0
山梨県,26973,262958,1619,0,25298,65,9
長野県,55791,623448,5497,0,48956,169,1169
岐阜県,78947,772250,5064,1,73232,320,331
静岡県,137783,1117845,6861,1,130513,389,20
愛知県,456360,2432032,25298,15,429064,1998,0
三重県,65982,451498,5101,1,62258,280,1657
滋賀県,76774,550820,4445,0,72125,204,0
京都府,171183,753734,8135,8,161922,688,438
大阪府,859741,6480070,39249,38,815612,4868,12
兵庫県,366384,1422780,14377,13,349847,2161,1
奈良県,81681,468657,10299,4,71025,357,0
和歌山県,33183,148840,1744,1,31145,111,183
鳥取県,10867,326990,872,0,9844,14,137
島根県,11787,156561,1318,1,10457,12,0
岡山県,73271,509607,4493,5,64966,230,3582
広島県,114975,1643169,10914,7,103604,457,0
山口県,34176,507518,2166,1,31839,171,0
徳島県,17871,188054,822,1,16977,79,7
香川県,35360,240751,2873,0,32371,116,0
愛媛県,29976,313092,2500,4,27342,134,0
高知県,19594,237348,1407,1,18084,103,0
福岡県,343909,2368045,38685,12,297933,1177,6114
佐賀県,39363,235045,3925,0,32825,95,2518
長崎県,38989,325313,3944,1,36737,118,1810
熊本県,75300,246988,6170,3,68854,276,0
大分県,39284,511762,2911,0,36225,148,0
宮崎県,34983,168591,4946,1,29991,122,76
鹿児島県,55542,339046,5922,2,49108,172,340
沖縄県,144220,709324,10785,9,132990,443,2
