都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,182018,1690754,22174,6,158434,1807,397
青森県,23523,168300,3610,0,19845,68,0
岩手県,12230,186924,2603,0,9565,62,0
宮城県,43796,402368,6117,10,36865,150,664
秋田県,10769,44494,1870,1,8864,35,0
山形県,12639,154739,1935,2,10635,69,0
福島県,25897,618725,2855,5,22854,188,0
茨城県,80320,44100,8961,13,71053,306,0
栃木県,48747,630115,7142,8,41398,207,0
群馬県,55100,490745,5729,6,49114,257,0
埼玉県,336353,2240462,33132,48,302003,1218,0
千葉県,287097,1656834,27964,20,254157,1407,3569
東京都,1052108,5559414,147835,70,900476,3797,0
神奈川県,483712,2180686,47407,96,434530,1775,0
新潟県,31336,471816,3270,1,27993,73,0
富山県,20273,188277,5904,6,14302,67,0
石川県,26944,302571,3900,6,22854,173,17
福井県,14323,224049,1942,3,12341,40,0
山梨県,17628,207892,2048,2,15544,50,14
長野県,32854,515515,3931,2,28624,151,148
岐阜県,56402,665725,5585,4,49920,286,611
静岡県,95249,972780,12025,5,80517,346,2361
愛知県,338075,2107798,35409,49,300946,1720,0
三重県,43907,381621,4902,9,39983,249,1227
滋賀県,53364,439476,7950,5,45264,150,0
京都府,131281,667219,13499,75,116056,475,1251
大阪府,686927,5731491,87600,758,595192,4076,59
兵庫県,274976,1254955,29142,38,243960,1887,13
奈良県,60960,408171,14277,18,46395,288,0
和歌山県,23837,121678,1239,5,22340,105,153
鳥取県,7206,265649,1333,0,5774,9,90
島根県,6886,115413,916,0,5962,8,0
岡山県,51690,437779,4589,11,44862,206,2033
広島県,77132,1414188,10699,10,66028,405,0
山口県,22503,407169,2465,2,19901,137,0
徳島県,12277,161142,2171,5,10038,75,7
香川県,20683,202649,3360,8,17243,80,0
愛媛県,18346,263286,2291,2,15936,119,0
高知県,12990,183035,1780,7,11128,82,0
福岡県,247494,2045338,33679,17,207131,993,5691
佐賀県,24995,193005,2829,3,19081,67,3018
長崎県,26789,283118,4046,2,23726,109,1092
熊本県,51791,202142,5513,8,46034,244,0
大分県,25448,434521,2649,0,22693,106,0
宮崎県,19771,134766,2124,0,17613,99,65
鹿児島県,33291,271929,3471,1,29315,131,374
沖縄県,104240,603891,6889,15,96908,429,14
