都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,457622,2567411,42927,4,410019,2139,2537
青森県,88910,302845,12468,0,76303,139,0
岩手県,54619,347454,7883,0,46627,109,0
宮城県,134181,704248,23810,11,107367,212,2792
秋田県,45480,67328,9259,1,36142,79,0
山形県,42049,212478,7838,0,34117,104,10
福島県,86148,941556,12773,1,73146,229,0
茨城県,208508,1477266,19201,2,188830,477,0
栃木県,127734,828757,23044,5,104391,299,0
群馬県,129034,741384,24326,3,108785,343,4420
埼玉県,764132,3285211,102111,29,660339,1682,0
千葉県,621767,2398585,56538,9,512696,1865,50668
東京都,2166733,8036199,280450,23,1881614,4669,0
神奈川県,1026334,3683405,107080,48,916937,2317,0
新潟県,108114,762403,17538,7,90483,93,0
富山県,59166,287785,12504,1,46559,103,0
石川県,83032,581359,12702,0,70106,201,23
福井県,57324,379806,9749,2,47521,54,0
山梨県,47437,415382,7175,0,40237,75,50
長野県,105762,840180,11649,1,90255,209,3649
岐阜県,150464,1043036,23576,3,124271,370,2247
静岡県,258906,1468792,36664,3,209398,448,12396
愛知県,782530,3170868,118901,21,661470,2159,0
三重県,125778,617937,20121,0,107852,338,2533
滋賀県,128047,757165,18008,0,109806,233,0
京都府,288654,965615,48272,94,234570,768,5044
大阪府,1371139,8253679,209240,49,1156551,5348,0
兵庫県,594617,1887505,76979,22,515325,2318,5
奈良県,128901,603356,21745,5,106750,406,0
和歌山県,66183,221801,7181,4,58590,131,281
鳥取県,27975,513399,5387,0,22311,23,254
島根県,42736,286178,7469,4,35227,40,0
岡山県,137210,677834,10686,2,113178,258,13088
広島県,210828,2098726,20840,6,189471,517,0
山口県,72969,661736,12113,1,60658,198,0
徳島県,35507,254792,5357,3,30090,92,32
香川県,70251,323696,9821,2,60281,149,0
愛媛県,71618,454089,12876,3,58591,151,0
高知県,43564,352706,6578,8,36866,120,0
福岡県,653283,3223682,95328,10,538333,1360,18262
佐賀県,87754,339724,13149,0,70104,134,4367
長崎県,94642,520537,15326,1,83074,147,3905
熊本県,179876,390039,28056,10,151451,369,0
大分県,92043,710990,13557,0,78298,188,0
宮崎県,93432,208759,17899,1,75184,169,180
鹿児島県,147184,533623,23906,3,119856,238,3184
沖縄県,358807,1035729,40152,26,317985,507,163
