都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,61031,1200804,174,2,59382,1472,3
青森県,5897,98599,0,0,5859,38,0
岩手県,3487,129640,0,0,3434,53,0
宮城県,16276,254701,2,0,16156,118,0
秋田県,1925,27348,3,0,1895,27,0
山形県,3554,107285,3,0,3495,56,0
福島県,9487,442895,2,1,9309,176,0
茨城県,24443,40548,20,0,24203,220,0
栃木県,15478,508103,15,1,15346,117,0
群馬県,16844,325516,27,1,16641,176,0
埼玉県,115775,1563995,98,8,114622,1055,0
千葉県,100435,1163072,45,0,99360,1027,3
東京都,382069,3941714,191,9,378715,3163,0
神奈川県,169171,1727741,143,5,167716,1312,0
新潟県,8012,304733,10,0,7941,61,0
富山県,4867,124589,0,0,4815,52,0
石川県,7968,205825,2,0,7815,129,22
福井県,3115,123014,0,0,3077,38,0
山梨県,5155,126115,0,0,5126,29,0
長野県,8883,345676,1,0,8841,97,56
岐阜県,19239,445748,18,0,19002,218,1
静岡県,26780,677926,9,0,26561,209,1
愛知県,106530,1423484,63,2,105308,1159,0
三重県,14811,255278,3,0,14970,163,325
滋賀県,12432,280294,17,0,12311,104,0
京都府,35971,450433,40,0,35639,291,1
大阪府,203009,3913071,229,21,199718,3062,0
兵庫県,78644,811852,64,4,77184,1396,0
奈良県,15928,268556,9,0,15770,149,0
和歌山県,5299,67186,1,0,5131,62,105
鳥取県,1669,159808,0,0,1639,5,25
島根県,1731,60830,1,0,1725,5,0
岡山県,15507,294005,83,3,15262,136,26
広島県,22149,952568,24,0,21923,202,0
山口県,5788,202677,17,0,5678,93,0
徳島県,3291,111425,2,0,3223,66,0
香川県,4705,138626,0,0,4666,38,1
愛媛県,5409,165555,4,0,5323,82,0
高知県,4167,105447,0,0,4134,33,0
福岡県,74561,1351183,66,4,73855,622,18
佐賀県,5866,113651,2,0,5889,30,55
長崎県,6119,193677,1,0,6045,73,0
熊本県,14395,124602,1,0,14258,136,0
大分県,8186,288168,0,0,8102,84,0
宮崎県,6151,73041,0,0,6094,41,16
鹿児島県,9102,173341,0,0,9036,66,0
沖縄県,50298,418498,12,1,49894,398,6
