"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",2804,76018,311,3,2384,109,0
"青森県",187,4211,119,3,67,1,0
"岩手県",27,5189,4,0,23,0,0
"宮城県",602,13266,84,3,516,2,0
"秋田県",61,2455,2,0,59,0,0
"山形県",84,5869,4,0,79,1,0
"福島県",386,27702,53,5,327,6,0
"茨城県",743,13569,23,2,702,18,0
"栃木県",477,35163,24,0,453,1,1
"群馬県",870,27925,99,5,749,19,3
"埼玉県",5653,176782,395,8,5152,106,0
"千葉県",4836,121264,396,10,4363,77,0
"東京都",30127,575136,1691,29,27986,450,0
"神奈川県",8389,191586,532,24,7694,163,0
"新潟県",182,17373,3,0,179,0,0
"富山県",422,14298,0,0,396,26,0
"石川県",799,16239,13,0,737,49,0
"福井県",256,10912,3,0,242,11,0
"山梨県",203,11459,3,0,194,6,0
"長野県",334,22342,9,1,324,4,3
"岐阜県",672,26149,31,1,630,11,0
"静岡県",596,41298,20,0,574,2,0
"愛知県",5869,93722,253,11,5524,92,0
"三重県",555,15441,12,2,536,7,0
"滋賀県",539,13774,18,0,512,9,0
"京都府",1974,51461,69,0,1875,30,0
"大阪府",12089,225514,600,26,11237,235,17
"兵庫県",3142,66553,151,14,2930,61,0
"奈良県",626,24077,19,2,598,9,0
"和歌山県",272,10282,17,2,247,4,4
"鳥取県",37,5679,2,0,35,0,0
"島根県",141,6127,1,0,141,0,1
"岡山県",206,10217,23,1,161,1,21
"広島県",656,26970,19,0,632,5,0
"山口県",213,11623,5,1,206,2,0
"徳島県",164,7416,7,0,148,9,0
"香川県",101,13053,4,0,95,2,0
"愛媛県",116,4305,0,0,110,6,0
"高知県",142,3614,2,0,136,4,0
"福岡県",5189,158630,66,4,5022,101,0
"佐賀県",254,6936,3,0,253,0,2
"長崎県",244,21684,2,0,239,3,0,"G48の関数（=O47=★当日データ★!E"
"熊本県",769,19076,43,0,714,8,4
"大分県",159,20118,0,0,156,3,0
"宮崎県",367,8758,1,0,366,1,1
"鹿児島県",463,21808,7,0,456,12,12
"沖縄県",3194,53755,356,8,2784,58,4
