"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1860,48825,75,2,1679,106,0
"青森県",35,2206,2,0,32,1,0
"岩手県",23,3610,4,0,19,0,0
"宮城県",275,8697,62,0,211,2,0
"秋田県",50,1855,1,0,49,0,0
"山形県",78,3144,2,1,76,1,1
"福島県",200,16678,51,2,149,0,0
"茨城県",606,11550,58,3,534,14,0
"栃木県",328,25401,19,2,302,1,6
"群馬県",517,16854,73,0,425,19,0
"埼玉県",4227,123181,295,9,3835,97,0
"千葉県",3339,65505,284,8,2989,66,0
"東京都",22631,377119,2232,24,20019,380,0
"神奈川県",5823,128296,676,32,5021,126,0
"新潟県",147,13774,6,1,141,0,0
"富山県",408,10832,21,0,364,25,2
"石川県",724,10349,87,0,595,42,0
"福井県",244,9155,50,4,184,8,2
"山梨県",179,9977,10,1,164,5,0
"長野県",296,17030,26,1,272,1,3
"岐阜県",574,19579,19,2,545,10,0
"静岡県",504,29710,23,2,480,1,0
"愛知県",4787,61474,403,17,4310,74,0
"三重県",450,11057,79,2,367,4,0
"滋賀県",468,10406,36,1,425,7,0
"京都府",1607,35638,108,2,1474,25,0
"大阪府",9444,155589,807,35,8454,175,8
"兵庫県",2421,48797,127,7,2240,54,0
"奈良県",544,18233,29,2,507,8,0
"和歌山県",236,8875,4,0,225,4,3
"鳥取県",22,4615,0,0,22,0,0
"島根県",137,5172,0,0,137,0,0
"岡山県",146,7511,1,"-",145,"-",0
"広島県",464,18642,11,0,450,3,0
"山口県",194,7913,42,1,151,1,0
"徳島県",146,6549,46,3,89,8,3
"香川県",87,9222,12,0,73,2,0
"愛媛県",114,3921,1,0,107,6,0
"高知県",137,3286,10,1,124,3,0
"福岡県",4893,43896,578,16,4238,77,0
"佐賀県",244,5470,6,0,238,0,0
"長崎県",234,16260,9,0,219,3,3,"G48の関数（=O"
"熊本県",564,12740,35,0,509,8,12
"大分県",158,14312,15,0,141,2,0
"宮崎県",339,8279,10,0,329,1,1
"鹿児島県",372,17075,17,1,343,11,1
"沖縄県",2269,31139,222,8,2010,41,4
