"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",54534,961855,4938,18,48046,1437,113
"青森県",3812,66412,651,1,3128,33,0
"岩手県",2780,104106,345,2,2387,48,0
"宮城県",13761,198343,2126,23,11341,97,197
"秋田県",1500,20341,285,2,1194,21,0
"山形県",2977,82246,429,3,2500,48,0
"福島県",8243,355310,1047,18,7031,165,0
"茨城県",19142,37322,2522,22,16438,182,0
"栃木県",12299,382887,2154,18,10045,100,0
"群馬県",13563,248866,2085,24,10864,158,456
"埼玉県",92652,1258480,26019,164,63080,876,2677
"千葉県",77382,906023,13844,101,62738,800,0
"東京都",323157,3185437,41368,277,279385,2404,0
"神奈川県",134475,1364873,17602,242,115798,1075,0
"新潟県",6191,230824,998,5,5139,54,0
"富山県",3994,96711,1149,10,2806,39,0
"石川県",6949,159466,740,8,6071,123,15
"福井県",2348,93919,285,1,2027,36,0
"山梨県",4018,86511,716,3,3281,23,2
"長野県",7393,260937,852,4,6295,94,152
"岐阜県",13926,335413,2510,6,11030,195,191
"静岡県",18635,515867,5578,31,12894,163,0
"愛知県",70885,1023832,12089,40,57765,1031,0
"三重県",10269,170434,3502,16,6851,121,205
"滋賀県",9566,195566,2366,9,7105,95,0
"京都府",27272,354054,6162,104,20328,251,531
"大阪府",154101,2818909,23229,516,126335,2772,1765
"兵庫県",58874,626140,7434,65,50109,1333,2
"奈良県",12192,211514,1569,16,10488,135,0
"和歌山県",4218,53643,558,21,3515,52,93
"鳥取県",1300,117016,247,1,1033,3,17
"島根県",1172,40685,182,1,988,2,0
"岡山県",12241,208397,1485,7,8975,127,1654
"広島県",16481,694007,1596,14,13701,180,1004
"山口県",4555,147535,774,2,3696,85,0
"徳島県",2375,83186,357,1,1906,63,49
"香川県",3830,109035,838,8,2959,34,1
"愛媛県",4349,121480,738,4,3533,78,0
"高知県",3006,74554,624,3,2351,31,0
"福岡県",59860,1061639,10886,34,47322,558,1094
"佐賀県",4681,80888,1023,3,3307,27,324
"長崎県",4930,154054,801,1,4064,69,4
"熊本県",11245,101742,2120,14,9002,123,0
"大分県",6152,216759,1563,2,4523,66,0
"宮崎県",4886,57542,1086,3,3756,30,14
"鹿児島県",7353,141025,1893,4,5220,44,196
"沖縄県",39307,330449,6606,102,32320,249,132
