都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,719799,3023381,23242,3,695443,2536,1422
青森県,152939,409249,5876,4,146782,281,0
岩手県,103859,444927,3182,0,100491,186,0
宮城県,250352,882799,21542,5,204624,376,23810
秋田県,94924,74027,9607,1,85107,210,0
山形県,99856,252552,6695,0,90443,183,2535
福島県,178920,1136645,6819,1,171841,260,0
茨城県,350857,1654084,20321,8,301424,651,28461
栃木県,216361,941960,7799,4,208082,480,0
群馬県,225648,876277,9484,1,217598,459,1893
埼玉県,1156446,3873245,26815,19,1127303,2328,0
千葉県,919607,2807095,20584,11,878513,2495,18015
東京都,3101305,9221102,79681,25,3015890,5734,0
神奈川県,1449623,4584903,31434,25,1415259,2930,0
新潟県,224047,932383,8329,0,215570,148,0
富山県,124088,354445,5556,0,118362,170,0
石川県,155904,752033,5731,1,149874,276,23
福井県,109910,447103,2869,0,106945,96,0
山梨県,92566,511528,3293,0,89143,145,15
長野県,198685,1004801,6937,2,190622,327,799
岐阜県,284771,1269997,8477,0,274849,555,890
静岡県,477669,1777215,15943,7,455112,728,5886
愛知県,1324831,3999862,48790,11,1273227,2814,0
三重県,244283,805760,10292,2,226621,509,6861
滋賀県,225646,936385,8099,1,217240,307,0
京都府,466577,1187730,25155,39,438929,1011,1482
大阪府,2051549,9546105,65516,41,1979687,6346,0
兵庫県,983852,2428728,22889,13,958144,2824,5
奈良県,220546,723198,41853,4,178175,518,0
和歌山県,128910,313593,2850,5,125513,238,309
鳥取県,60351,693341,9290,0,44778,70,6213
島根県,79413,353250,3083,1,76242,88,0
岡山県,264559,816883,8998,6,249098,391,6072
広島県,412851,2647378,27009,6,385110,732,0
山口県,157799,815518,4389,0,153036,374,0
徳島県,90361,284906,2436,5,87765,165,5
香川県,137724,397842,5012,3,132430,282,0
愛媛県,156780,614004,5466,2,151028,286,0
高知県,96943,477533,6567,6,90089,287,0
福岡県,1058517,3868793,34477,11,1005494,1900,16646
佐賀県,153535,377021,12930,1,125171,217,15217
長崎県,206859,729648,22269,2,177499,318,6773
熊本県,319920,532642,8908,7,310403,609,0
大分県,170970,877963,3255,1,167376,339,0
宮崎県,189946,238091,5556,3,183350,348,692
鹿児島県,292138,733137,6575,2,283945,521,1097
沖縄県,494334,1170044,6286,11,487054,698,296
