"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",42560,824175,859,8,40270,1418,13
"青森県",2599,54138,59,0,2509,31,0
"岩手県",1865,91282,89,0,1729,47,0
"宮城県",9580,167093,272,3,9204,91,13
"秋田県",977,16728,43,1,914,20,0
"山形県",2085,69823,37,0,2001,47,0
"福島県",5206,299487,152,5,4892,162,0
"茨城県",11201,34362,387,4,10648,166,0
"栃木県",7440,318285,212,8,7144,84,0
"群馬県",8165,206222,81,0,7929,155,0
"埼玉県",50195,1034991,2847,28,46504,844,0
"千葉県",44007,745807,1933,18,41346,728,0
"東京都",191230,2694804,9485,60,179473,2272,0
"神奈川県",73958,1114642,3470,40,69512,976,0
"新潟県",3621,184969,141,1,3426,54,0
"富山県",2102,78782,50,2,2014,38,0
"石川県",4260,130367,241,1,3899,115,5
"福井県",1424,74932,50,0,1338,36,0
"山梨県",2190,65656,38,0,2131,21,0
"長野県",5097,218840,32,1,5047,94,76
"岐阜県",9582,285749,92,3,9303,187,0
"静岡県",9888,435369,373,5,9362,153,0
"愛知県",52149,887311,743,10,50409,997,0
"三重県",5491,152748,163,3,5354,113,139
"滋賀県",5709,163360,104,2,5514,91,0
"京都府",17137,299485,298,5,16551,249,39
"大阪府",107283,2337815,2614,106,101119,2711,839
"兵庫県",41857,537044,626,15,39920,1315,4
"奈良県",8640,180296,183,2,8325,132,0
"和歌山県",2751,43109,41,0,2602,49,59
"鳥取県",598,90712,96,0,478,2,22
"島根県",608,32936,36,0,570,2,0
"岡山県",7716,174589,39,1,7472,127,78
"広島県",11686,575528,100,4,11397,178,11
"山口県",3196,126574,35,1,3081,80,0
"徳島県",1711,69075,44,0,1604,63,0
"香川県",2136,90847,23,0,2087,31,5
"愛媛県",2800,100869,45,3,2680,75,0
"高知県",1968,60497,72,1,1867,29,0
"福岡県",36522,882058,616,8,35287,528,91
"佐賀県",2614,60838,34,0,2582,24,26
"長崎県",3291,132127,70,0,3154,69,2
"熊本県",6539,82983,44,1,6375,120,0
"大分県",3542,179257,41,0,3437,64,0
"宮崎県",3132,45004,21,0,3073,27,11
"鹿児島県",3784,115288,48,0,3730,39,33
"沖縄県",22001,269851,718,40,21058,220,5
