都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,717614,3018719,24653,2,691837,2535,1411
青森県,152476,408785,5937,4,146260,279,0
岩手県,103466,443711,3313,0,99967,186,0
宮城県,249551,856644,21542,3,204624,375,23010
秋田県,94431,74027,11420,2,82801,210,0
山形県,99436,252552,6680,0,90443,183,2130
福島県,177990,1136645,7219,1,170516,255,0
茨城県,349424,1654084,20318,8,301424,650,27032
栃木県,215626,940387,8114,5,207036,476,0
群馬県,225648,876277,9749,2,216481,459,1041
埼玉県,1152259,3870443,27853,16,1122079,2327,0
千葉県,916758,2807095,20584,11,878513,2489,15172
東京都,3093228,9221102,78647,24,3008853,5728,0
神奈川県,1445167,4584903,31611,27,1410627,2929,0
新潟県,222962,932202,8346,0,214468,148,0
富山県,123599,354445,5961,0,117468,170,0
石川県,155231,750470,6055,1,148878,275,23
福井県,109382,446402,2896,0,106390,96,0
山梨県,92566,511528,3293,0,89143,145,15
長野県,197759,1004801,6943,2,190013,327,476
岐阜県,283881,1269997,8950,0,273290,551,1090
静岡県,475613,1777215,15958,6,455112,727,3816
愛知県,1319673,3999862,49977,11,1266890,2806,0
三重県,242969,805760,10288,2,226621,508,5552
滋賀県,224746,935550,8229,2,216210,307,0
京都府,465090,1183335,26534,48,435913,1006,1637
大阪府,2047265,9526622,68405,41,1972528,6332,0
兵庫県,980742,2423036,23150,14,954787,2819,14
奈良県,219849,723198,44866,3,174465,518,0
和歌山県,128476,312779,3093,5,124836,238,309
鳥取県,60144,692451,9289,0,44778,69,6008
島根県,79153,353250,3113,1,75952,88,0
岡山県,263335,816883,8998,6,249098,391,4848
広島県,410974,2647378,27316,7,382930,728,0
山口県,157206,815518,4530,0,152303,373,0
徳島県,90013,284239,2552,5,87309,165,13
香川県,137041,397101,5114,3,131645,282,0
愛媛県,156219,613412,5713,2,150220,286,0
高知県,96632,477533,6913,6,89432,287,0
福岡県,1056109,3863028,35654,11,1001760,1900,16795
佐賀県,153192,377021,12938,1,125171,216,14867
長崎県,206350,729648,22307,2,177499,318,6226
熊本県,319920,532642,8908,7,310403,609,0
大分県,170485,877810,3476,1,166676,333,0
宮崎県,189245,237986,5353,3,182853,347,692
鹿児島県,291041,731583,6810,3,282572,520,1139
沖縄県,493800,1169127,6757,13,485983,698,362
