"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",57947,1017233,3818,26,52895,1456,222
"青森県",4726,72639,1109,2,3584,33,0
"岩手県",3182,110129,370,3,2763,49,0
"宮城県",15230,213055,1664,32,13396,104,66
"秋田県",1681,22454,169,2,1489,23,0
"山形県",3274,86376,283,5,2942,49,0
"福島県",8957,372937,685,14,8103,169,0
"茨城県",21588,37826,2080,30,19313,195,0
"栃木県",13783,401276,1297,18,12381,105,0
"群馬県",15505,262794,1722,30,13621,162,0
"埼玉県",105372,1327229,12315,152,92151,906,0
"千葉県",90240,956504,13037,98,76320,883,0
"東京都",354742,3345638,30334,267,321873,2535,0
"神奈川県",154927,1433442,14997,229,138795,1135,0
"新潟県",7002,245985,853,11,6094,55,0
"富山県",4539,102442,687,13,3810,42,0
"石川県",7414,173385,518,4,6754,123,19
"福井県",2668,100207,240,2,2392,36,0
"山梨県",4582,92433,578,3,3985,25,6
"長野県",8113,276256,639,6,7366,94,14
"岐阜県",16726,360580,2554,22,13979,204,11
"静岡県",23789,549011,4706,35,18899,184,0
"愛知県",88849,1102894,21243,81,66556,1050,0
"三重県",13279,192585,3942,29,9460,138,261
"滋賀県",11236,212347,1807,10,9332,97,0
"京都府",31983,377737,4425,99,26898,254,406
"大阪府",178886,3025287,26866,592,147199,2827,1994
"兵庫県",68285,663541,7508,76,59435,1347,5
"奈良県",14124,223049,1612,16,12372,140,0
"和歌山県",4822,58883,474,23,4193,55,100
"鳥取県",1510,130495,244,2,1239,4,23
"島根県",1433,45572,229,1,1202,2,0
"岡山県",14090,231974,1686,21,11771,130,503
"広島県",19428,769672,1343,21,16643,185,1257
"山口県",5201,155099,647,2,4467,87,0
"徳島県",2850,90405,403,2,2383,64,0
"香川県",4429,117010,548,10,3848,34,1
"愛媛県",4764,133787,407,3,4276,81,0
"高知県",3719,82383,596,7,3092,31,0
"福岡県",68248,1125929,10422,36,56611,574,641
"佐賀県",5386,89668,601,2,3743,28,1014
"長崎県",5495,161786,597,2,4832,69,3
"熊本県",13141,111830,1853,19,11160,128,0
"大分県",7385,233300,1002,5,6314,69,0
"宮崎県",5653,62925,774,8,4690,33,156
"鹿児島県",8445,153510,1010,6,7368,51,16
"沖縄県",44282,347766,6109,130,37699,261,213
