都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,130355,1530810,31659,9,96361,1580,755
青森県,14601,141380,3949,0,10606,46,0
岩手県,6427,160335,1492,0,4881,54,0
宮城県,29066,347533,5934,5,22258,124,750
秋田県,6376,37600,1977,0,4370,29,0
山形県,8508,138804,2623,0,5827,58,0
福島県,18767,560303,4294,3,14293,180,0
茨城県,51566,43398,9193,8,42136,237,0
栃木県,33123,594748,7954,6,25031,138,0
群馬県,40416,447533,6365,8,33836,215,0
埼玉県,230946,2023597,39135,61,190712,1099,0
千葉県,199931,1496026,36934,21,156464,1102,5431
東京都,778091,5055946,182869,61,591931,3291,0
神奈川県,334591,2180686,62173,93,271008,1410,0
新潟県,21920,424972,4046,4,17809,65,0
富山県,10616,165082,3181,1,7382,53,0
石川県,17986,257361,5179,7,12637,147,23
福井県,7967,178392,1440,0,6489,38,0
山梨県,11863,173670,2245,1,9586,38,6
長野県,24032,469096,4973,2,16819,114,2126
岐阜県,39441,592214,7331,7,30899,241,970
静岡県,64143,889613,14384,6,47537,251,1971
愛知県,225158,1837739,46070,36,177795,1293,0
三重県,30514,339392,6203,3,24871,195,755
滋賀県,33640,387089,8646,2,24877,117,0
京都府,93420,603886,24065,106,66561,323,2471
大阪府,485513,5195036,144637,718,337545,3329,2
兵庫県,187678,1119935,58850,48,127309,1526,7
奈良県,38035,362932,12462,23,25396,177,0
和歌山県,16675,102647,4401,11,12076,74,124
鳥取県,4560,226827,770,1,3717,5,68
島根県,5075,97893,725,0,4343,7,0
岡山県,37674,398255,6016,11,27673,157,3828
広島県,60577,1318963,20684,15,39605,288,0
山口県,16621,318320,2572,2,13941,108,0
徳島県,6887,142455,1570,1,5252,71,6
香川県,12298,180604,2821,3,9416,50,11
愛媛県,13172,236164,2315,4,10759,98,0
高知県,8661,151047,2093,7,6525,43,0
福岡県,176040,1836269,53308,16,116235,725,5772
佐賀県,16842,168310,4112,1,12188,41,501
長崎県,19610,257240,5727,1,14220,85,422
熊本県,38069,174324,8282,11,29614,173,0
大分県,18321,387739,3342,0,14889,90,0
宮崎県,14906,112529,2873,0,12006,60,33
鹿児島県,23254,235233,5037,1,17555,91,571
沖縄県,89824,558029,5683,28,83705,415,21
