"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1275,21408,97,5,1077,101,0
"青森県",27,1002,0,0,26,1,0
"岩手県",0,1005,0,0,0,0,0
"宮城県",95,3925,4,0,90,1,0
"秋田県",16,999,0,0,16,0,0
"山形県",69,2562,1,1,68,0,0
"福島県",82,7105,1,0,81,0,0
"茨城県",182,5417,12,0,160,10,0
"栃木県",84,7707,18,0,66,0,0
"群馬県",154,5246,4,0,131,19,0
"埼玉県",1191,37440,150,3,976,65,0
"千葉県",987,18715,54,1,888,45,0
"東京都",6523,89886,616,9,5582,325,0
"神奈川県",1545,12898,107,7,1342,96,0
"新潟県",84,5054,0,0,83,0,1
"富山県",228,4009,1,0,205,22,0
"石川県",300,2922,16,1,257,27,0
"福井県",122,3481,0,0,114,8,0
"山梨県",75,5815,2,0,72,1,0
"長野県",77,3334,1,0,76,"-",0
"岐阜県",160,5348,6,1,147,7,0
"静岡県",86,7829,6,0,79,1,0
"愛知県",525,13199,7,0,478,34,6
"三重県",46,2920,0,0,45,1,0
"滋賀県",103,2471,3,0,99,1,0
"京都府",386,10600,21,0,347,18,0
"大阪府",1851,41726,51,2,1714,86,0
"兵庫県",709,15205,8,0,656,45,0
"奈良県",92,3943,0,0,90,2,0
"和歌山県",64,4042,0,0,61,3,0
"鳥取県",4,1504,1,0,3,0,0
"島根県",24,1254,0,0,24,0,0
"岡山県",28,1964,2,"-",26,"-",0
"広島県",169,7907,1,0,165,3,0
"山口県",37,2425,0,0,37,0,0
"徳島県",6,943,1,0,4,1,0
"香川県",28,2776,0,0,28,0,0
"愛媛県",82,2629,0,0,77,5,0
"高知県",74,1985,0,0,71,3,0
"福岡県",858,16777,22,2,803,33,0
"佐賀県",47,1659,0,0,47,0,0
"長崎県",17,3324,0,0,16,1,0
"熊本県",49,4310,0,0,46,3,0
"大分県",60,5018,0,0,59,1,0
"宮崎県",17,1589,0,0,17,0,0
"鹿児島県",21,2654,10,0,11,0,0
"沖縄県",142,3037,0,0,139,7,0
