都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,671505,2909433,49249,3,621194,2453,1391
青森県,142132,372776,17547,0,124337,248,0
岩手県,94960,420204,8639,3,86153,168,0
宮城県,233112,838113,22561,12,204624,318,5609
秋田県,85392,72420,18958,1,66267,167,0
山形県,87712,234539,13689,0,73872,161,10
福島県,160549,1088146,21337,4,138968,244,0
茨城県,327226,1654084,20823,6,301424,603,4376
栃木県,200927,917058,19188,3,181295,444,0
群馬県,207556,845391,22637,7,187338,429,2848
埼玉県,1089695,3753657,54659,26,1032873,2163,0
千葉県,867384,2716215,50497,15,787542,2299,27046
東京都,2974679,8967118,147229,35,2822011,5439,0
神奈川県,1380835,4389675,69216,46,1308792,2827,0
新潟県,204681,894342,18158,6,186397,126,0
富山県,112623,337469,16024,2,96447,152,0
石川県,143543,716339,14741,1,128525,254,23
福井県,100114,433356,8910,3,91115,89,0
山梨県,86060,486368,7048,1,78900,127,15
長野県,181087,965291,16258,2,163619,303,907
岐阜県,261877,1214153,22872,2,236830,508,1667
静岡県,440065,1702623,37108,5,385992,679,16286
愛知県,1235786,3808576,106949,28,1126162,2675,0
三重県,224269,757712,20541,3,207429,464,4165
滋賀県,208480,903144,17421,5,190770,289,0
京都府,439294,1150978,46227,70,389410,937,2720
大阪府,1955315,9259681,141593,62,1807606,6116,0
兵庫県,924239,2332805,62216,32,859355,2673,5
奈良県,206268,699276,52367,8,153414,487,0
和歌山県,119868,297010,7268,7,112075,216,309
鳥取県,54684,660581,9369,3,44778,65,472
島根県,72806,335792,7425,3,65300,81,0
岡山県,241736,785625,23510,10,207028,373,10825
広島県,376811,2543993,70869,6,305277,665,0
山口県,145316,780526,13849,6,131121,346,0
徳島県,82985,276129,10550,5,72373,143,81
香川県,126897,381432,13323,4,113317,257,0
愛媛県,144500,583865,16978,1,127246,276,0
高知県,88508,445490,13943,6,74337,256,28
福岡県,1008684,3760489,87590,12,900869,1789,18436
佐賀県,144413,377021,13098,2,125171,203,5941
長崎県,190357,685835,29801,3,163376,286,3106
熊本県,298727,507964,28354,15,269820,553,0
大分県,159104,841216,10660,4,148150,294,0
宮崎県,175176,233874,15615,6,158633,310,618
鹿児島県,268648,701897,25559,12,240611,454,2024
沖縄県,481801,1147679,20935,23,459794,637,435
