"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",21595,468201,898,21,19879,772,46
"青森県",1144,27267,174,0,950,20,0
"岩手県",737,49234,120,1,587,30,0
"宮城県",6983,100645,1254,12,5619,41,69
"秋田県",320,8015,39,2,275,6,0
"山形県",1153,38748,244,4,892,17,0
"福島県",2774,160479,333,12,2324,117,0
"茨城県",7031,27489,329,3,6574,128,0
"栃木県",4891,180016,256,3,4565,70,0
"群馬県",5208,119057,223,4,4884,101,0
"埼玉県",34051,677268,1617,33,31720,714,0
"千葉県",30554,494992,1053,12,28917,584,0
"東京都",124987,1833236,3976,43,119213,1798,0
"神奈川県",49236,728454,1128,21,47315,793,0
"新潟県",1681,89734,259,2,1404,18,0
"富山県",1017,43755,88,1,900,29,0
"石川県",2014,62691,111,1,1835,66,2
"福井県",647,38391,76,1,544,27,0
"山梨県",1012,32134,44,1,949,19,0
"長野県",3117,125398,302,0,2783,42,10
"岐阜県",5098,166629,173,3,4796,129,0
"静岡県",5918,259667,227,0,5571,120,0
"愛知県",28312,486888,1185,8,26530,597,0
"三重県",2941,82920,229,6,2724,72,84
"滋賀県",2938,92249,205,2,2674,59,0
"京都府",10020,185255,579,4,9292,173,24
"大阪府",58414,1128434,7408,174,49302,1204,500
"兵庫県",21846,315413,2375,85,18872,599,0
"奈良県",4371,103792,690,9,3625,56,0
"和歌山県",1498,28210,229,16,1225,18,26
"鳥取県",291,51828,72,0,207,2,10
"島根県",291,18477,6,0,285,0,0
"岡山県",2869,84188,166,3,2603,35,65
"広島県",5238,189483,96,1,5031,106,5
"山口県",1455,71202,43,0,1369,43,0
"徳島県",656,34075,152,3,482,22,0
"香川県",967,54574,174,0,777,19,3
"愛媛県",1654,45324,486,7,1144,24,0
"高知県",946,7531,32,1,895,19,0
"福岡県",19300,527882,416,5,18550,334,0
"佐賀県",1253,33430,68,0,1191,13,19
"長崎県",1650,80644,21,0,1590,39,0
"熊本県",3531,58659,30,2,3427,74,0
"大分県",1337,96839,33,1,1282,22,0
"宮崎県",1971,24949,10,0,1930,22,9
"鹿児島県",1905,75797,82,0,1815,28,20
"沖縄県",10334,171378,1033,4,9178,129,6
