都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,161447,1621742,26397,9,132802,1709,539
青森県,19158,155009,3401,0,15703,54,0
岩手県,9059,175117,2569,1,6432,58,0
宮城県,37486,376940,6693,9,29822,130,841
秋田県,8614,42136,1931,2,6652,31,0
山形県,10760,148382,2070,0,8626,64,0
福島県,22721,589786,3040,6,19497,184,0
茨城県,66845,43898,8627,18,57947,271,0
栃木県,42289,614249,7132,9,34987,170,0
群馬県,48728,472495,7294,9,41193,241,0
埼玉県,291233,2144490,38279,57,251807,1147,0
千葉県,250667,1589617,49869,28,195875,1263,3660
東京都,941379,5313580,172184,80,765668,3527,0
神奈川県,420530,2180686,53272,97,365661,1597,0
新潟県,27413,450491,4006,3,23341,66,0
富山県,15587,177039,5416,3,10112,59,0
石川県,22460,280271,3593,2,18685,159,23
福井県,11147,203899,1601,3,9507,39,0
山梨県,15182,186746,2329,4,12827,39,13
長野県,29325,495792,4526,2,24273,140,386
岐阜県,49763,634196,7256,9,41527,260,720
静岡県,81635,937631,12755,6,66075,305,2500
愛知県,291722,1972979,39861,50,250366,1495,0
三重県,38190,354936,5801,3,33262,228,1101
滋賀県,44542,412159,8737,0,35674,131,0
京都府,116540,640248,21603,82,92120,391,2426
大阪府,611261,5497000,123606,787,483892,3739,24
兵庫県,239990,1201539,42158,49,196111,1730,9
奈良県,51147,387266,14679,26,36225,243,0
和歌山県,21230,113974,2573,9,18411,97,149
鳥取県,5804,248180,1014,0,4707,8,75
島根県,5957,103516,664,0,5285,8,0
岡山県,45752,413636,5836,14,34676,183,5057
広島県,70087,1355636,11513,11,58210,364,0
山口県,19828,377372,2460,4,17248,120,0
徳島県,9549,151900,2013,0,7476,73,13
香川県,16764,192693,3466,3,13232,66,0
愛媛県,15773,248026,2015,1,13647,111,0
高知県,11159,170993,2015,10,9073,71,0
福岡県,218369,1955242,39915,19,171786,869,5799
佐賀県,21529,182332,3299,3,16608,60,1562
長崎県,23550,271579,4086,3,20211,103,850
熊本県,45968,190409,8022,14,37741,205,0
大分県,22155,413391,2443,0,19618,94,0
宮崎県,17510,123575,2067,0,15411,82,50
鹿児島県,29028,255144,3688,5,24697,114,529
沖縄県,96676,579672,5377,24,90862,423,14
