"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",49186,910202,3518,15,44043,1430,195
"青森県",3129,61045,365,0,2732,32,0
"岩手県",2386,99236,315,1,2023,48,0
"宮城県",11432,183261,1241,12,10016,92,83
"秋田県",1174,18445,127,3,1026,21,0
"山形県",2528,75521,288,7,2193,47,0
"福島県",7177,335383,1033,13,5982,162,0
"茨城県",15964,35770,2188,29,13601,175,0
"栃木県",10216,367216,1719,18,8403,94,0
"群馬県",10802,229987,1491,20,9156,155,0
"埼玉県",74669,1175904,20587,113,53224,858,0
"千葉県",62578,851088,9748,70,52076,754,0
"東京都",274837,3005674,40906,245,231599,2332,0
"神奈川県",108497,1269861,14582,191,92894,1021,0
"新潟県",5085,212809,908,5,4123,54,0
"富山県",2889,88265,490,6,2361,38,0
"石川県",6189,147701,763,10,5296,120,10
"福井県",1983,87300,229,2,1718,36,0
"山梨県",3057,80996,477,2,2560,22,2
"長野県",6136,241613,554,3,5509,94,21
"岐阜県",10773,311513,774,4,9810,189,0
"静岡県",13692,483975,2468,14,11066,158,0
"愛知県",58961,964765,4392,26,53553,1016,0
"三重県",6927,170386,1037,12,5940,116,166
"滋賀県",7498,183482,1180,4,6223,95,0
"京都府",22170,333346,3116,73,18427,249,378
"大阪府",130683,2647766,13151,431,113516,2742,1274
"兵庫県",49730,588824,3992,40,44415,1323,0
"奈良県",10339,197848,971,14,9234,134,0
"和歌山県",3424,48672,238,13,3057,50,79
"鳥取県",1078,108754,320,0,742,3,13
"島根県",903,38671,115,1,786,2,0
"岡山県",9806,197807,863,7,8233,127,583
"広島県",13441,621567,788,8,12259,180,214
"山口県",3730,136504,365,2,3285,80,0
"徳島県",1923,76778,98,1,1762,63,0
"香川県",2936,101028,536,7,2370,32,2
"愛媛県",3528,114510,524,5,2927,77,0
"高知県",2288,67267,144,4,2114,30,0
"福岡県",49120,991143,7616,24,40069,548,887
"佐賀県",3399,71496,405,0,2858,26,110
"長崎県",4094,144705,522,1,3505,69,2
"熊本県",8751,93246,1192,8,7438,121,0
"大分県",4336,199905,530,1,3742,64,0
"宮崎県",3706,50655,391,1,3289,27,1
"鹿児島県",5153,128178,840,0,4149,42,122
"沖縄県",32248,309884,5529,97,26334,245,140
