"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",25524,546376,2204,24,22210,883,227
"青森県",1701,34498,281,3,1396,24,0
"岩手県",1039,57263,197,2,809,33,0
"宮城県",8223,122101,423,9,7714,71,15
"秋田県",542,10911,114,0,419,9,0
"山形県",1577,49583,163,3,1379,35,0
"福島県",3646,191573,489,12,3031,126,0
"茨城県",8410,30664,466,16,7809,135,0
"栃木県",5484,217956,235,4,5178,71,0
"群馬県",6407,139551,609,8,5694,104,0
"埼玉県",39054,771923,2341,38,35966,747,0
"千葉県",33990,554311,1349,17,32013,628,0
"東京都",143534,2054041,6970,72,134661,1903,0
"神奈川県",54869,821928,1888,55,52156,825,0
"新潟県",2452,112727,319,1,2108,25,0
"富山県",1380,52737,142,8,1208,30,0
"石川県",2639,71843,366,10,2193,78,2
"福井県",921,49632,92,1,796,33,0
"山梨県",1256,35312,115,1,1123,19,1
"長野県",3984,150440,264,5,3710,70,60
"岐阜県",6285,191825,590,6,5558,137,0
"静岡県",6661,296746,299,5,6239,123,0
"愛知県",34928,583082,3653,36,30634,641,0
"三重県",3990,98154,622,14,3384,88,104
"滋賀県",3996,108814,548,11,3384,64,0
"京都府",13162,221048,1617,24,11398,189,42
"大阪府",86645,1492101,20583,440,63625,1605,832
"兵庫県",33579,392564,5118,88,27740,721,0
"奈良県",6645,130457,947,29,5616,82,0
"和歌山県",2304,35157,290,50,1943,33,38
"鳥取県",380,62922,39,0,333,2,6
"島根県",366,21314,31,1,335,0,0
"岡山県",4518,101721,576,15,3157,40,745
"広島県",6369,267317,497,10,5667,110,95
"山口県",1951,82172,249,6,1656,46,0
"徳島県",1430,45522,278,11,1105,47,0
"香川県",1383,63292,243,2,1123,23,6
"愛媛県",2450,62973,294,10,2106,50,0
"高知県",1106,8470,100,4,986,20,0
"福岡県",25055,622237,3605,41,21089,361,0
"佐賀県",1776,40029,258,2,1520,14,16
"長崎県",2305,94206,380,6,1883,43,1
"熊本県",4360,66663,505,16,3774,81,0
"大分県",2146,114836,517,1,1601,28,0
"宮崎県",2406,32699,280,2,2095,23,8
"鹿児島県",2403,81722,312,2,2046,28,17
"沖縄県",12817,194850,995,10,11691,137,6
