都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,60694,1147447,167,1,59049,1470,8
青森県,5887,92940,44,1,5805,38,0
岩手県,3486,124658,0,0,3433,53,0
宮城県,16255,245968,9,1,16128,118,0
秋田県,1899,26800,3,0,1869,27,0
山形県,3544,101409,20,0,3468,56,0
福島県,9482,422500,8,2,9299,175,0
茨城県,24384,40462,46,4,24120,218,0
栃木県,15437,492783,32,1,15289,116,0
群馬県,16741,306497,48,2,16517,176,0
埼玉県,115533,1497236,210,22,114287,1036,0
千葉県,100256,1107278,112,5,99120,1022,2
東京都,377418,3763468,572,22,373729,3117,0
神奈川県,168823,1646760,221,8,167296,1306,0
新潟県,7979,294785,18,0,7900,61,0
富山県,4857,118233,13,1,4793,51,0
石川県,7955,199321,26,1,7778,129,22
福井県,3104,119044,6,0,3061,37,0
山梨県,5150,118971,6,0,5115,29,0
長野県,8853,327089,26,0,8786,96,55
岐阜県,19072,422215,74,3,18776,217,5
静岡県,26737,640189,28,0,26488,209,12
愛知県,106213,1349159,270,5,104788,1155,0
三重県,14765,241279,34,1,14891,163,323
滋賀県,12386,263368,50,0,12233,103,0
京都府,35845,432888,57,1,35484,290,14
大阪府,202117,3645784,676,86,196905,3040,1496
兵庫県,78297,771656,239,11,76664,1394,0
奈良県,15845,256528,58,2,15643,149,5
和歌山県,5288,66166,4,1,5117,62,105
鳥取県,1662,151880,6,0,1626,5,25
島根県,1674,56768,35,0,1634,5,0
岡山県,15253,268198,58,2,15049,136,10
広島県,22002,920484,108,2,21694,200,0
山口県,5710,192183,37,0,5580,93,0
徳島県,3284,106730,6,0,3213,65,0
香川県,4702,132683,9,0,4655,38,0
愛媛県,5343,157406,50,1,5211,82,0
高知県,4156,100635,24,1,4100,32,0
福岡県,74370,1289023,186,7,73559,621,4
佐賀県,5845,107335,30,0,5830,30,45
長崎県,6097,184815,41,0,5983,73,0
熊本県,14384,123942,40,1,14208,136,0
大分県,8186,273441,10,0,8092,84,0
宮崎県,6151,73027,6,0,6088,41,16
鹿児島県,9097,170271,11,0,9021,65,0
沖縄県,50162,404871,183,7,49582,372,25
