"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",18130,338724,1206,9,16348,625,49
"青森県",744,15573,44,1,687,13,0
"岩手県",514,21264,21,1,464,29,0
"宮城県",3477,49419,145,7,3309,23,0
"秋田県",269,6876,35,0,230,4,0
"山形県",526,16088,51,1,462,13,0
"福島県",1781,92681,135,11,1588,58,0
"茨城県",5173,24059,515,16,4578,80,0
"栃木県",3884,114354,278,12,3550,56,0
"群馬県",4128,79999,369,13,3683,76,0
"埼玉県",26832,485244,3392,58,23025,415,0
"千葉県",23891,347026,4206,42,19383,302,0
"東京都",104121,1385519,6499,104,96587,1035,0
"神奈川県",42402,526690,1849,66,40006,547,0
"新潟県",955,38315,79,3,864,12,0
"富山県",881,32546,23,2,831,27,0
"石川県",1570,43532,150,1,1383,60,23
"福井県",522,27997,38,4,461,23,0
"山梨県",913,14741,21,3,877,15,0
"長野県",2338,88511,93,2,2236,39,30
"岐阜県",4459,112236,347,13,4030,82,0
"静岡県",4753,157701,275,2,4392,86,0
"愛知県",24695,340660,1680,48,22565,450,0
"三重県",2336,52085,274,14,2027,35,0
"滋賀県",2251,62205,221,6,1997,33,0
"京都府",8750,139714,926,5,7760,134,70
"大阪府",45195,690318,3298,153,40888,1009,0
"兵庫県",17132,216367,1204,58,15484,444,0
"奈良県",3208,73364,240,8,2926,42,0
"和歌山県",1111,22722,66,8,1008,15,22
"鳥取県",207,36319,19,1,183,2,3
"島根県",276,13515,20,0,256,0,0
"岡山県",2409,55878,143,5,2199,24,43
"広島県",4890,120841,184,8,4599,95,12
"山口県",1308,49814,183,0,1097,28,0
"徳島県",395,22979,30,2,350,15,0
"香川県",702,40184,98,1,587,17,0
"愛媛県",1017,27709,74,2,921,22,0
"高知県",863,6968,16,1,830,17,0
"福岡県",16835,391222,1769,38,14852,214,0
"佐賀県",981,25206,64,2,929,6,18
"長崎県",1563,60530,187,3,1343,35,2
"熊本県",3385,55073,136,14,3146,66,37
"大分県",1233,69123,131,1,1084,18,0
"宮崎県",1883,24223,116,3,1760,20,13
"鹿児島県",1665,59189,97,3,1562,19,13
"沖縄県",7882,132962,589,4,7204,94,5
