都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,61335,1262348,108,0,59729,1474,24
青森県,5901,104010,0,0,5863,38,0
岩手県,3487,135500,0,0,3434,53,0
宮城県,16289,264222,3,0,16168,118,0
秋田県,1934,27617,0,0,1907,27,0
山形県,3606,114522,2,0,3548,56,0
福島県,9495,468494,0,0,9319,176,0
茨城県,24477,40574,13,1,24244,220,0
栃木県,15535,525391,30,0,15388,117,0
群馬県,17244,351708,186,1,16882,176,0
埼玉県,116006,1639637,67,2,114880,1059,0
千葉県,100622,1228220,60,0,99527,1028,7
東京都,382679,4145473,315,2,379191,3173,0
神奈川県,169634,1823059,187,0,168128,1319,0
新潟県,8177,325581,71,0,8044,62,0
富山県,4869,131580,1,0,4816,52,0
石川県,8008,213192,37,0,7818,131,22
福井県,3115,126436,0,0,3077,38,0
山梨県,5160,133350,2,0,5129,29,0
長野県,8917,365560,16,1,8860,97,56
岐阜県,19276,470538,6,0,19051,219,0
静岡県,26880,724143,23,0,26656,209,8
愛知県,106710,1505050,40,0,105509,1161,0
三重県,14818,268101,1,0,14981,163,327
滋賀県,12464,294751,24,0,12336,104,0
京都府,36061,468976,43,2,35716,292,10
大阪府,203459,4203979,156,19,200239,3064,0
兵庫県,78800,857823,70,2,77332,1398,0
奈良県,15939,281264,3,0,15787,149,0
和歌山県,5303,68312,0,0,5136,62,105
鳥取県,1669,168266,0,0,1639,5,25
島根県,1733,64047,0,0,1728,5,0
岡山県,15554,310392,9,1,15406,136,3
広島県,22177,981919,2,0,21973,202,0
山口県,5800,213348,8,0,5699,93,0
徳島県,3291,116301,0,0,3225,66,0
香川県,4705,144772,0,0,4666,38,1
愛媛県,5412,172234,0,0,5330,82,0
高知県,4167,105447,0,0,4134,33,0
福岡県,74732,1425359,43,2,74046,626,17
佐賀県,5866,120015,0,0,5891,30,55
長崎県,6120,202803,1,0,6046,73,0
熊本県,14395,124831,0,0,14259,136,0
大分県,8187,304850,0,0,8103,84,0
宮崎県,6153,73146,0,0,6096,41,16
鹿児島県,9118,176357,12,0,9037,66,3
沖縄県,50424,434959,70,1,49962,398,6
