"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",2107,57520,138,0,1862,107,0
"青森県",36,2449,1,0,34,1,0
"岩手県",23,4265,0,0,23,0,0
"宮城県",406,10404,37,1,367,2,0
"秋田県",53,2144,0,0,53,0,0
"山形県",78,5169,2,0,76,1,1
"福島県",253,20459,36,3,214,3,0
"茨城県",659,12578,36,4,606,17,0
"栃木県",432,30456,47,0,383,1,1
"群馬県",706,22543,38,2,644,19,5
"埼玉県",4685,144451,285,6,4298,102,0
"千葉県",3934,89202,283,9,3580,71,0
"東京都",25973,460907,2134,22,23430,409,0
"神奈川県",6975,155100,509,19,6328,138,0
"新潟県",170,15512,8,0,162,0,0
"富山県",419,12282,10,1,383,26,0
"石川県",777,13092,39,0,691,47,0
"福井県",244,9809,1,0,230,11,2
"山梨県",190,10704,12,2,172,6,0
"長野県",310,19045,8,0,307,1,6
"岐阜県",627,22940,29,2,588,10,0
"静岡県",548,34596,28,1,518,2,0
"愛知県",5363,77400,353,15,4924,86,0
"三重県",509,12619,84,3,418,7,0
"滋賀県",503,11937,27,0,468,8,0
"京都府",1762,42808,68,3,1669,25,0
"大阪府",10669,186464,513,24,9939,209,8
"兵庫県",2717,56736,107,9,2551,59,0
"奈良県",574,20737,17,0,548,9,0
"和歌山県",242,9310,6,0,229,4,3
"鳥取県",36,5481,5,0,31,0,0
"島根県",140,5792,1,0,139,0,0
"岡山県",157,8110,8,"-",149,"-",0
"広島県",577,20946,85,2,479,3,10
"山口県",201,9864,8,1,191,2,0
"徳島県",148,6921,8,0,128,9,3
"香川県",93,10787,3,0,88,2,0
"愛媛県",114,4087,0,0,108,6,0
"高知県",138,3486,1,0,133,4,0
"福岡県",5040,132965,87,7,4855,98,0
"佐賀県",245,6075,1,0,246,0,2
"長崎県",236,18531,3,0,232,3,2,"G48の関数（=O47=★当日データ★!E"
"熊本県",578,16494,8,0,559,8,3
"大分県",158,17019,3,0,153,2,0
"宮崎県",344,8593,1,0,343,1,1
"鹿児島県",422,19127,38,0,379,12,7
"沖縄県",2516,39290,204,9,2270,46,4
