都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,61251,1254023,60,0,59706,1474,11
青森県,5901,103213,3,0,5860,38,0
岩手県,3487,134457,0,0,3434,53,0
宮城県,16287,262830,2,0,16166,118,1
秋田県,1934,27579,0,0,1907,27,0
山形県,3605,113329,1,0,3548,56,0
福島県,9495,464064,1,0,9318,176,0
茨城県,24470,40567,14,1,24236,220,0
栃木県,15514,523186,14,0,15383,117,0
群馬県,17185,346840,183,2,16826,176,0
埼玉県,115986,1627764,86,3,114841,1059,0
千葉県,100595,1221179,65,0,99498,1028,4
東京都,382553,4112911,237,3,379144,3172,0
神奈川県,169555,1804632,150,1,168089,1316,0
新潟県,8161,323783,95,0,8004,62,0
富山県,4868,130312,0,0,4816,52,0
石川県,7971,211796,2,0,7818,129,22
福井県,3115,125914,0,0,3077,38,0
山梨県,5159,133350,2,0,5128,29,0
長野県,8902,361658,8,1,8852,97,55
岐阜県,19276,466782,8,0,19049,219,0
静岡県,26873,715709,44,0,26611,209,9
愛知県,106696,1490629,49,0,105486,1161,0
三重県,14818,268101,1,0,14981,163,327
滋賀県,12451,292854,14,0,12333,104,0
京都府,36033,466552,25,1,35710,292,6
大阪府,203372,4179677,123,9,200185,3064,0
兵庫県,78769,851893,57,2,77314,1398,0
奈良県,15937,278957,1,0,15787,149,0
和歌山県,5303,68181,0,0,5136,62,105
鳥取県,1669,167062,0,0,1639,5,25
島根県,1733,63489,0,0,1728,5,0
岡山県,15551,310392,9,1,15406,136,0
広島県,22175,977622,0,0,21973,202,0
山口県,5795,211176,3,0,5699,93,0
徳島県,3291,115603,0,0,3225,66,0
香川県,4705,144033,0,0,4666,38,1
愛媛県,5412,172219,0,0,5330,82,0
高知県,4167,105447,0,0,4134,33,0
福岡県,74689,1415349,32,3,74030,625,2
佐賀県,5866,119243,0,0,5891,30,55
長崎県,6119,201617,0,0,6046,73,0
熊本県,14395,124812,0,0,14259,136,0
大分県,8187,302490,0,0,8103,84,0
宮崎県,6153,73134,0,0,6096,41,16
鹿児島県,9112,176036,3,0,9037,66,6
沖縄県,50380,431715,33,0,49953,398,4
