"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",3566,88202,674,9,2780,112,0
"青森県",269,5625,69,3,196,4,0
"岩手県",29,5633,3,0,26,0,0
"宮城県",822,14848,222,4,597,3,0
"秋田県",67,2642,7,1,60,0,0
"山形県",86,6747,4,0,81,1,0
"福島県",410,30813,35,3,369,6,0
"茨城県",796,14162,47,1,731,18,0
"栃木県",496,45618,25,1,471,1,1
"群馬県",918,30277,41,4,857,20,0
"埼玉県",6132,194330,501,7,5520,111,0
"千葉県",5249,134785,354,8,4813,82,0
"東京都",32135,624458,1835,37,29839,461,0
"神奈川県",9124,209445,600,23,8351,173,0
"新潟県",186,18193,4,0,182,0,0
"富山県",424,15001,2,0,396,26,0
"石川県",816,18304,15,0,752,49,0
"福井県",257,11220,1,1,245,11,0
"山梨県",225,11926,18,0,201,6,0
"長野県",351,24098,12,0,338,6,5
"岐阜県",726,27736,60,0,654,12,0
"静岡県",707,44670,90,0,615,2,0
"愛知県",6536,104509,633,13,5806,97,0
"三重県",587,16342,36,3,544,7,0
"滋賀県",593,14643,49,0,535,9,0
"京都府",2101,54297,99,2,1972,30,0
"大阪府",13485,248414,1122,42,12095,249,19
"兵庫県",3406,71350,236,16,3103,67,0
"奈良県",713,25726,81,0,622,10,0
"和歌山県",280,10566,8,3,263,4,5
"鳥取県",38,5786,2,0,36,0,0
"島根県",141,6281,0,0,141,0,0
"岡山県",323,11198,118,2,185,6,14
"広島県",667,28463,14,1,648,5,0
"山口県",223,11960,12,0,209,2,0
"徳島県",167,7536,0,0,155,9,3
"香川県",104,13911,4,0,98,2,0
"愛媛県",117,4434,1,0,110,6,0
"高知県",144,3667,1,0,139,4,0
"福岡県",5268,170366,84,4,5080,104,0
"佐賀県",267,7480,13,0,256,0,2
"長崎県",246,23361,4,0,241,3,2,"G48の関数（=O47=★当日データ★!E"
"熊本県",843,20618,54,0,766,9,14
"大分県",160,21701,1,0,156,3,0
"宮崎県",372,8807,4,1,368,1,1
"鹿児島県",505,23324,24,0,464,13,4
"沖縄県",3456,60623,282,5,3115,64,5
