"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1210,19687,84,6,1028,98,0
"青森県",27,959,0,0,26,1,0
"岩手県",0,903,0,0,0,0,0
"宮城県",91,3572,3,0,87,1,0
"秋田県",16,986,0,0,16,0,0
"山形県",69,2518,1,1,68,0,0
"福島県",82,6415,2,0,80,0,0
"茨城県",170,5209,5,0,155,10,0
"栃木県",66,6574,1,0,65,0,0
"群馬県",152,4764,3,0,130,19,0
"埼玉県",1074,32451,62,4,947,65,0
"千葉県",937,17597,25,2,867,45,0
"東京都",5943,73753,360,19,5258,325,0
"神奈川県",1444,12278,60,10,1290,94,0
"新潟県",84,4842,2,0,81,0,1
"富山県",227,3890,0,0,205,22,0
"石川県",300,2881,23,1,250,27,0
"福井県",122,3306,0,0,114,8,0
"山梨県",72,5447,0,0,71,1,0
"長野県",77,3188,2,0,75,"-",0
"岐阜県",156,4984,4,1,145,7,0
"静岡県",80,7108,4,0,75,1,0
"愛知県",523,12363,9,0,474,34,6
"三重県",46,2816,1,0,44,1,0
"滋賀県",101,2285,2,1,98,1,0
"京都府",365,9818,5,0,342,18,0
"大阪府",1811,38699,32,4,1693,86,0
"兵庫県",704,14347,8,0,653,43,0
"奈良県",92,3760,0,0,90,2,0
"和歌山県",64,3938,1,0,60,3,0
"鳥取県",3,1465,0,0,3,0,0
"島根県",24,1228,1,0,23,0,0
"岡山県",26,1891,1,"-",25,"-",0
"広島県",168,7722,0,0,165,3,0
"山口県",37,2187,0,0,37,0,0
"徳島県",5,854,0,0,4,1,0
"香川県",28,2583,0,0,28,0,0
"愛媛県",82,2581,2,0,76,4,0
"高知県",74,1946,0,0,71,3,0
"福岡県",842,15796,21,2,788,33,0
"佐賀県",47,1605,0,0,47,0,0
"長崎県",17,3165,0,0,16,1,0
"熊本県",49,4219,1,0,45,3,0
"大分県",60,4748,0,0,59,1,0
"宮崎県",17,1543,0,0,17,0,0
"鹿児島県",11,2507,1,0,10,0,0
"沖縄県",142,3004,0,0,139,7,0
