"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",59022,1046690,2101,25,55571,1461,111
"青森県",5096,77897,639,6,4424,33,0
"岩手県",3366,113690,264,1,3052,50,0
"宮城県",15671,218887,861,19,14669,106,35
"秋田県",1757,23819,109,1,1622,26,0
"山形県",3396,89227,206,3,3137,53,0
"福島県",9212,382706,367,5,8672,173,0
"茨城県",22820,38447,1351,26,21268,201,0
"栃木県",14447,421237,941,15,13401,105,0
"群馬県",16051,270795,833,23,15053,165,0
"埼玉県",110091,1362203,10792,133,98358,941,0
"千葉県",95542,989934,9662,84,84940,940,0
"東京都",365216,3430542,17839,233,344732,2645,0
"神奈川県",161470,1491456,8879,203,151417,1174,0
"新潟県",7364,259099,563,8,6743,58,0
"富山県",4674,105989,344,9,4285,45,0
"石川県",7588,178385,304,3,7140,123,21
"福井県",2827,106179,191,1,2600,36,0
"山梨県",4833,101838,362,2,4448,26,3
"長野県",8343,286922,331,3,7952,95,35
"岐阜県",17797,374459,1496,19,16146,206,51
"静岡県",25380,566097,2594,21,22593,193,0
"愛知県",97874,1162193,19972,85,76832,1070,0
"三重県",14066,202459,2035,22,12185,147,301
"滋賀県",11730,219628,1103,7,10530,97,0
"京都府",33910,392333,3084,91,30370,257,199
"大阪府",189348,3140267,19434,619,165059,2870,1985
"兵庫県",72766,685163,5831,72,65572,1363,0
"奈良県",14933,231002,1115,19,13676,142,0
"和歌山県",5035,61526,257,18,4618,58,102
"鳥取県",1577,134643,156,0,1394,5,22
"島根県",1507,48532,142,1,1363,2,0
"岡山県",14667,241401,1161,17,13164,132,210
"広島県",20534,812411,945,15,18681,189,719
"山口県",5404,166210,392,3,4925,87,0
"徳島県",3075,94363,301,4,2710,64,0
"香川県",4564,120798,243,4,4286,34,1
"愛媛県",4932,139037,250,5,4601,81,0
"高知県",3964,85908,356,6,3577,31,0
"福岡県",71494,1163212,7468,33,63065,584,377
"佐賀県",5578,93527,305,1,5297,29,53
"長崎県",5737,166688,438,1,5232,70,3
"熊本県",13750,115926,1094,17,12525,131,0
"大分県",7722,241471,496,3,7153,73,0
"宮崎県",5911,68482,424,10,5389,34,64
"鹿児島県",8806,158951,584,5,8176,57,11
"沖縄県",47051,364924,4900,109,41468,273,410
