"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",18493,351821,846,14,17022,639,14
"青森県",805,16347,79,0,709,17,0
"岩手県",521,22490,16,1,476,29,0
"宮城県",3498,49684,82,5,3393,23,0
"秋田県",269,6879,26,0,238,5,0
"山形県",534,16510,28,0,491,15,0
"福島県",1833,97855,124,10,1645,64,0
"茨城県",5372,24378,413,16,4865,94,0
"栃木県",3962,117669,220,9,3684,58,0
"群馬県",4265,83749,264,9,3922,79,0
"埼玉県",27764,503852,2706,42,24596,462,0
"千葉県",24584,371396,2799,30,21437,348,0
"東京都",106505,1423473,5204,103,100170,1131,0
"神奈川県",43264,542742,1477,42,41190,597,0
"新潟県",1005,40354,83,1,909,13,0
"富山県",887,33471,18,3,842,27,0
"石川県",1682,45716,235,1,1449,60,62
"福井県",530,28950,26,2,479,25,0
"山梨県",919,14741,18,1,885,16,0
"長野県",2345,90739,54,1,2279,39,27
"岐阜県",4577,119648,294,11,4192,91,0
"静岡県",4845,164992,202,1,4551,92,0
"愛知県",25128,353866,1259,36,23394,475,0
"三重県",2389,56417,180,11,2167,42,0
"滋賀県",2316,64703,158,5,2119,39,0
"京都府",8846,143753,673,5,8103,144,74
"大阪府",45947,720445,1934,140,42523,1054,436
"兵庫県",17470,226475,873,67,16119,478,0
"奈良県",3268,75362,149,5,3076,43,0
"和歌山県",1147,23811,56,8,1052,16,23
"鳥取県",207,37425,10,0,192,2,3
"島根県",280,13515,9,1,271,0,0
"岡山県",2445,60138,96,5,2300,26,23
"広島県",4939,139356,113,6,4718,99,9
"山口県",1354,52858,145,1,1174,35,0
"徳島県",426,23983,44,3,367,15,0
"香川県",721,41673,51,2,653,17,0
"愛媛県",1029,29642,50,1,957,22,0
"高知県",876,7038,17,1,842,17,0
"福岡県",17327,408188,1456,32,15637,234,0
"佐賀県",995,25949,39,1,971,6,21
"長崎県",1580,63103,101,2,1412,35,32
"熊本県",3403,55648,97,15,3243,67,4
"大分県",1262,72664,86,0,1158,18,0
"宮崎県",1906,24475,96,2,1775,20,15
"鹿児島県",1724,61770,89,5,1627,21,13
"沖縄県",7990,136508,379,2,7515,101,5
