"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",25023,541243,1992,22,22055,876,100
"青森県",1640,33491,284,3,1333,23,0
"岩手県",1002,57155,172,2,798,32,0
"宮城県",8167,121370,408,8,7676,69,14
"秋田県",517,10180,109,0,399,9,0
"山形県",1550,47836,164,4,1352,34,0
"福島県",3556,189969,429,12,3002,125,0
"茨城県",8348,29913,504,19,7709,135,0
"栃木県",5440,217559,245,4,5124,71,0
"群馬県",6014,137279,581,5,5613,104,284
"埼玉県",38710,764354,2391,41,35573,746,0
"千葉県",33758,549306,1381,19,31751,626,0
"東京都",142322,2034588,6935,65,133488,1899,0
"神奈川県",54493,805963,1953,57,51718,822,0
"新潟県",2403,109983,358,1,2020,25,0
"富山県",1370,51908,158,7,1182,30,0
"石川県",2618,71643,367,11,2172,77,2
"福井県",910,49386,103,1,774,33,0
"山梨県",1239,35312,125,1,1096,19,1
"長野県",3959,147408,306,4,3640,70,57
"岐阜県",6145,190840,544,5,5464,137,0
"静岡県",6604,293084,361,3,6121,122,0
"愛知県",34485,557541,3468,35,30381,636,0
"三重県",3930,98154,641,14,3303,87,101
"滋賀県",3908,107404,582,10,3265,61,0
"京都府",12956,218617,1575,25,11231,187,37
"大阪府",85235,1471274,20528,449,62346,1552,809
"兵庫県",32923,388349,4969,85,27250,704,0
"奈良県",6498,125853,1002,27,5418,78,0
"和歌山県",2258,34782,291,50,1898,33,36
"鳥取県",377,61972,44,0,331,2,0
"島根県",362,19437,34,1,328,0,0
"岡山県",4313,95544,576,15,3157,40,540
"広島県",6222,267317,476,7,5548,110,88
"山口県",1913,82172,262,6,1605,46,0
"徳島県",1410,44788,325,6,1038,47,0
"香川県",1346,62976,227,2,1102,23,6
"愛媛県",2418,62724,328,12,2044,46,0
"高知県",1090,8342,102,3,968,20,0
"福岡県",24479,615888,3416,35,20702,361,0
"佐賀県",1702,39555,225,2,1479,14,16
"長崎県",2227,93377,336,6,1850,42,1
"熊本県",4295,66290,521,18,3694,80,0
"大分県",2047,114010,488,2,1533,26,0
"宮崎県",2246,30480,173,0,2043,22,8
"鹿児島県",2311,81722,254,2,2016,28,13
"沖縄県",12715,193254,1002,8,11582,137,6
