"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",47075,888234,2784,15,42721,1428,142
"青森県",2883,58537,209,0,2642,32,0
"岩手県",2179,96678,200,0,1932,47,0
"宮城県",10618,177962,750,6,9732,91,45
"秋田県",1096,17804,88,2,987,21,0
"山形県",2378,73466,256,3,2075,47,0
"福島県",6562,325869,872,10,5528,162,0
"茨城県",14561,35004,1938,23,12451,172,0
"栃木県",9409,360815,1371,17,7949,89,0
"群馬県",9892,221885,1142,10,8595,155,0
"埼玉県",67283,1136927,15528,91,50900,855,0
"千葉県",57365,820617,8104,57,48524,737,0
"東京都",252169,2910857,36075,157,213780,2314,0
"神奈川県",98920,1224026,13831,151,84080,1009,0
"新潟県",4600,204633,645,7,3901,54,0
"富山県",2614,84658,372,6,2204,38,0
"石川県",5803,141572,833,11,4846,119,5
"福井県",1881,84442,287,1,1558,36,0
"山梨県",2666,76621,357,0,2293,21,5
"長野県",5730,233083,436,0,5266,94,66
"岐阜県",10201,303199,431,4,9581,189,0
"静岡県",12325,468440,1810,6,10358,157,0
"愛知県",56593,938412,3201,13,52379,1013,0
"三重県",6345,164729,703,10,5684,114,156
"滋賀県",6749,177396,769,4,5886,94,0
"京都府",20522,323640,2236,55,17766,249,271
"大阪府",123453,2581432,10890,378,108730,2733,1100
"兵庫県",47216,576207,3240,29,42656,1320,0
"奈良県",9776,191995,790,10,8853,133,0
"和歌山県",3253,47280,261,19,2868,50,74
"鳥取県",1005,104485,308,1,662,3,32
"島根県",810,37500,94,1,714,2,0
"岡山県",9023,189599,599,3,7812,127,485
"広島県",12914,594849,626,7,11961,180,147
"山口県",3464,133190,189,1,3195,80,0
"徳島県",1863,75000,89,1,1711,63,0
"香川県",2600,97835,339,1,2231,32,2
"愛媛県",3198,109580,300,4,2821,77,0
"高知県",2185,66982,100,8,2056,29,0
"福岡県",45048,961988,5939,14,37948,538,623
"佐賀県",3006,68104,246,0,2722,25,13
"長崎県",3805,140860,391,0,3345,69,0
"熊本県",7893,90167,921,7,6851,121,0
"大分県",3971,193143,319,0,3588,64,0
"宮崎県",3398,46942,267,1,3150,27,46
"鹿児島県",4487,123630,483,0,3938,40,26
"沖縄県",29073,297423,4649,86,24113,240,71
