"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1277,22261,78,6,1098,101,0
"青森県",27,1020,0,0,26,1,0
"岩手県",0,1026,0,0,0,0,0
"宮城県",98,4089,7,0,90,1,0
"秋田県",16,1007,0,0,16,0,0
"山形県",71,2595,4,1,68,0,1
"福島県",82,7370,1,0,81,0,0
"茨城県",187,5561,14,1,163,10,0
"栃木県",87,8201,19,0,67,0,1
"群馬県",155,5375,3,0,133,19,0
"埼玉県",1282,40308,199,3,1016,67,0
"千葉県",1030,19367,85,1,899,46,0
"東京都",6973,96939,876,8,5772,325,0
"神奈川県",1605,13437,127,7,1382,96,0
"新潟県",85,5137,1,0,83,0,1
"富山県",228,4132,1,0,205,22,0
"石川県",300,2937,8,1,265,27,0
"福井県",122,3558,0,0,114,8,0
"山梨県",75,6012,0,0,74,1,0
"長野県",77,3382,1,0,76,"-",0
"岐阜県",163,5519,9,2,147,7,0
"静岡県",86,8040,4,0,81,1,0
"愛知県",526,13558,7,0,480,34,5
"三重県",46,2980,0,0,45,1,0
"滋賀県",103,2566,3,0,99,1,0
"京都府",404,11133,34,0,352,18,0
"大阪府",1905,43972,77,3,1742,86,0
"兵庫県",716,15792,13,0,658,45,0
"奈良県",98,3943,6,0,90,2,0
"和歌山県",64,4077,0,0,61,3,0
"鳥取県",4,1848,1,0,3,0,0
"島根県",24,1263,0,0,24,0,0
"岡山県",28,1999,2,"-",26,"-",0
"広島県",171,8025,4,0,165,3,1
"山口県",37,2533,0,0,37,0,0
"徳島県",9,973,4,0,4,1,0
"香川県",28,2842,0,0,28,0,0
"愛媛県",82,2645,0,0,77,5,0
"高知県",74,1998,0,0,71,3,0
"福岡県",878,17041,31,2,814,33,0
"佐賀県",47,1677,0,0,47,0,0
"長崎県",18,3489,1,0,16,1,0
"熊本県",49,4381,0,0,46,3,0
"大分県",60,5131,0,0,59,1,0
"宮崎県",18,1624,1,0,17,0,0
"鹿児島県",110,4237,99,0,11,0,0
"沖縄県",142,3047,0,0,139,7,0
