"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",39938,718749,5531,36,33581,1241,415
"青森県",2440,47283,123,4,2287,30,0
"岩手県",1534,78252,93,0,1395,46,0
"宮城県",8995,149356,163,8,8742,84,6
"秋田県",761,14012,19,1,724,18,0
"山形県",2000,61630,70,4,1884,46,0
"福島県",4677,254816,148,6,4374,155,0
"茨城県",9987,32877,282,9,9548,157,0
"栃木県",6571,269971,244,10,6247,80,0
"群馬県",7951,180909,192,12,7613,146,0
"埼玉県",44695,908060,1232,39,42656,807,0
"千葉県",38005,634413,924,21,36389,692,0
"東京都",164724,2355781,3739,57,158857,2128,0
"神奈川県",63369,963783,1757,55,60694,918,0
"新潟県",3315,152201,161,3,3109,45,0
"富山県",1943,67184,110,8,1796,37,0
"石川県",3855,103828,186,5,3556,110,3
"福井県",1058,60923,21,0,1003,34,0
"山梨県",1727,44960,186,1,1521,20,0
"長野県",4901,188081,153,3,4731,87,70
"岐阜県",9179,251069,483,21,8521,175,0
"静岡県",8722,368461,434,6,8145,143,0
"愛知県",49029,752745,3343,92,44828,858,0
"三重県",5082,129213,243,9,4868,107,136
"滋賀県",5357,138026,350,11,4924,83,0
"京都府",16220,263858,435,19,15496,225,64
"大阪府",101276,1915472,6436,271,91475,2484,881
"兵庫県",40293,474921,921,66,38135,1241,4
"奈良県",8037,157332,190,11,7728,119,0
"和歌山県",2641,40916,31,8,2508,47,55
"鳥取県",466,75308,11,0,446,2,7
"島根県",548,27832,27,2,521,0,0
"岡山県",7509,148791,578,18,6712,115,104
"広島県",11074,513008,482,20,10201,145,246
"山口県",3034,108624,222,3,2743,69,0
"徳島県",1636,60637,19,0,1554,63,0
"香川県",2048,80250,78,5,1949,26,5
"愛媛県",2734,89579,35,4,2624,75,0
"高知県",1626,10446,155,14,1450,21,0
"福岡県",34791,777067,2111,54,32132,487,61
"佐賀県",2534,52119,61,1,2482,23,32
"長崎県",3017,115994,158,1,2791,68,0
"熊本県",6367,79845,257,15,6002,108,0
"大分県",3449,154300,129,3,3262,58,0
"宮崎県",3049,43551,34,3,2979,26,10
"鹿児島県",3535,106145,230,2,3288,32,15
"沖縄県",18936,229394,2481,74,16305,156,6
