"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",1638,36962,128,3,1407,103,0
"青森県",33,1797,1,0,31,1,0
"岩手県",9,2348,5,0,4,0,0
"宮城県",185,7209,8,0,176,1,0
"秋田県",44,1609,13,0,31,0,0
"山形県",76,3015,0,0,76,1,1
"福島県",113,12349,23,1,90,0,0
"茨城県",476,9563,78,0,387,11,0
"栃木県",284,18959,39,2,242,1,2
"群馬県",322,10892,110,0,193,19,0
"埼玉県",3342,94122,542,10,2716,84,0
"千葉県",2578,46506,457,9,2063,58,0
"東京都",18268,271258,3109,32,14812,347,0
"神奈川県",4083,96122,658,22,3320,105,0
"新潟県",136,11168,11,0,124,0,1
"富山県",327,6833,60,3,248,22,3
"石川県",500,4314,137,2,334,29,0
"福井県",155,6044,6,1,141,8,0
"山梨県",149,8825,27,0,121,1,0
"長野県",152,11362,28,0,128,"-",4
"岐阜県",523,15948,57,4,458,8,0
"静岡県",431,20510,68,2,362,1,0
"愛知県",3843,41111,1236,15,2557,46,4
"三重県",288,7944,86,1,199,2,1
"滋賀県",361,7385,109,2,248,4,0
"京都府",1164,25679,200,4,943,21,0
"大阪府",7288,111448,1713,60,5448,122,5
"兵庫県",1949,37431,283,16,1618,48,0
"奈良県",450,12714,122,3,325,3,0
"和歌山県",215,7570,35,1,174,4,2
"鳥取県",22,4369,11,0,11,0,0
"島根県",133,4359,82,0,51,0,0
"岡山県",129,3873,20,"-",90,"-",19
"広島県",437,16435,32,1,402,3,0
"山口県",89,5267,22,0,67,0,0
"徳島県",96,4262,51,1,41,1,3
"香川県",67,6682,10,0,56,1,0
"愛媛県",111,3502,10,0,95,6,0
"高知県",105,2646,21,0,80,3,1
"福岡県",3728,35797,922,22,2761,45,0
"佐賀県",203,4082,50,0,155,0,2
"長崎県",189,11381,26,"-",36,3,124,"G48の関数（=O47=★当日デー"
"熊本県",427,9550,91,4,316,7,13
"大分県",130,9892,43,0,86,1,0
"宮崎県",273,7166,66,0,207,1,1
"鹿児島県",337,13671,66,2,258,7,6
"沖縄県",1759,18292,814,14,934,15,0
