都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,60359,1110519,258,2,58658,1469,26
青森県,5746,88555,134,4,5574,38,0
岩手県,3485,121681,7,0,3426,52,0
宮城県,16235,240278,74,2,16040,117,4
秋田県,1891,26583,32,1,1833,26,0
山形県,3510,97999,15,0,3439,56,0
福島県,9463,409364,34,4,9255,174,0
茨城県,24264,40174,167,9,23881,216,0
栃木県,15344,482415,152,3,15076,116,0
群馬県,16628,295469,100,5,16355,173,0
埼玉県,115151,1451619,909,33,113230,1012,0
千葉県,99938,1066191,587,31,98301,1005,45
東京都,376496,3652570,1869,70,371633,2994,0
神奈川県,168189,1599330,843,45,166070,1276,0
新潟県,7931,285905,144,3,7726,61,0
富山県,4816,114408,30,1,4735,51,0
石川県,7911,194545,86,1,7679,124,22
福井県,3073,116510,30,0,3006,37,0
山梨県,5134,111974,35,0,5070,29,0
長野県,8783,316092,71,1,8671,96,55
岐阜県,18880,407121,227,3,18626,216,189
静岡県,26671,617555,61,3,26401,209,0
愛知県,105703,1304445,1003,18,103557,1143,0
三重県,14679,262689,131,2,14706,163,321
滋賀県,12315,254510,134,1,12079,102,0
京都府,35653,420703,496,14,34848,283,26
大阪府,200760,3457765,2217,180,193816,2990,1737
兵庫県,77733,745411,726,25,75618,1389,0
奈良県,15726,248814,125,4,15452,149,0
和歌山県,5274,65263,46,6,5063,61,104
鳥取県,1645,145921,16,0,1601,5,23
島根県,1632,55076,34,0,1594,4,0
岡山県,15162,262448,105,3,14843,136,78
広島県,21765,889244,219,4,21347,199,0
山口県,5619,186064,62,0,5467,90,0
徳島県,3274,103623,33,0,3176,65,0
香川県,4692,128367,20,1,4634,38,0
愛媛県,5226,148626,101,2,5044,81,0
高知県,4116,97223,23,3,4062,31,0
福岡県,74115,1248001,630,19,72856,615,14
佐賀県,5784,103145,57,1,5742,29,44
長崎県,6022,178799,63,0,5888,72,1
熊本県,14322,122738,97,4,14090,135,0
大分県,8146,263080,80,1,7982,84,0
宮崎県,6142,72732,22,0,6063,41,16
鹿児島県,9069,167498,27,0,9039,65,62
沖縄県,49821,394290,477,17,48932,332,80
