都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,199223,1758707,17372,4,179807,1883,161
青森県,28609,180874,3897,0,24634,78,0
岩手県,14929,202053,2774,2,12088,67,0
宮城県,50383,427389,5312,8,44180,165,726
秋田県,12928,47662,1812,0,11073,43,0
山形県,15064,163341,2243,1,12745,76,0
福島県,30193,645854,3659,2,26345,189,0
茨城県,95144,44484,9119,8,85675,350,0
栃木県,54406,644472,5721,1,48458,227,0
群馬県,61570,520755,5157,4,56139,274,0
埼玉県,376574,2334150,28826,37,346472,1276,0
千葉県,320568,1727835,22655,20,293112,1550,3251
東京都,1145251,5752147,119110,54,1022142,3999,0
神奈川県,542950,2180686,39531,69,501514,1905,0
新潟県,35582,493360,3454,3,32043,85,0
富山県,24303,201799,5210,1,19022,71,0
石川県,30856,321680,3190,5,27464,179,23
福井県,18614,247885,2267,1,16306,41,0
山梨県,20106,217151,1684,1,18366,61,5
長野県,36974,541475,3580,0,32869,158,367
岐阜県,62016,695181,4405,5,56806,301,504
静岡県,107674,1014008,10108,6,96446,370,750
愛知県,373589,2214487,25182,39,346553,1854,0
三重県,49246,395473,4090,8,46267,261,1372
滋賀県,61026,492306,7158,2,53692,176,0
京都府,143154,692256,9262,43,132021,561,1310
大阪府,742881,5936854,59820,649,678623,4386,52
兵庫県,304086,1301134,22535,25,279536,2018,3
奈良県,68566,428709,10504,14,57738,324,0
和歌山県,25947,128512,942,1,24740,107,158
鳥取県,8073,282356,691,0,7276,11,95
島根県,7984,122915,948,1,7027,9,0
岡山県,56999,449702,4173,5,49083,219,3524
広島県,84267,1447855,9014,9,74824,429,0
山口県,25720,462176,2778,1,22786,156,0
徳島県,14373,169317,1510,2,12786,78,1
香川県,24933,213032,3425,6,21413,95,0
愛媛県,21310,275278,2380,4,18805,125,0
高知県,15000,199162,1781,1,13123,96,0
福岡県,273041,2132815,31192,10,234614,1070,6165
佐賀県,28308,204279,2594,2,22925,74,2715
長崎県,29685,293648,3213,2,27712,114,1354
熊本県,58589,216494,6133,13,52195,261,0
大分県,28277,454766,2030,3,26125,122,0
宮崎県,22130,142515,2028,1,20064,113,75
鹿児島県,37021,285662,2825,3,33679,152,365
沖縄県,110966,629465,5160,14,105370,433,3
