"都道府県名","PCR検査陽性者","PCR検査実施人数","入院治療等を要する者 (人)","うち重症","退院又は療養解除となった者の数 (人)","死亡(累積) (人)","確認中(人)"
"北海道",20544,432134,676,9,19115,737,16
"青森県",909,23669,52,1,837,20,0
"岩手県",591,42019,29,0,532,30,0
"宮城県",4929,82924,890,2,4012,27,0
"秋田県",278,7409,9,0,263,6,0
"山形県",703,32037,145,0,542,16,0
"福島県",2371,137840,270,11,1994,107,0
"茨城県",6496,25858,315,0,6056,125,0
"栃木県",4467,166942,160,0,4237,70,0
"群馬県",4869,109122,167,2,4603,99,0
"埼玉県",31981,623598,1323,46,29967,691,0
"千葉県",28918,459473,1037,21,27334,547,0
"東京都",118461,1709233,2976,42,113818,1667,0
"神奈川県",47341,671205,905,19,45664,772,0
"新潟県",1324,77919,144,1,1163,17,0
"富山県",927,40543,17,1,882,28,0
"石川県",1896,58552,17,1,1813,64,2
"福井県",553,34594,7,0,521,25,0
"山梨県",956,29599,2,0,936,18,0
"長野県",2581,111049,122,1,2438,41,20
"岐阜県",4863,153245,81,2,4659,123,0
"静岡県",5543,236080,201,1,5227,115,0
"愛知県",26809,446425,491,11,25746,572,0
"三重県",2660,73145,75,4,2597,67,79
"滋賀県",2713,83404,85,4,2576,52,0
"京都府",9294,170847,117,2,9014,167,4
"大阪府",49682,968117,1491,61,46620,1170,401
"兵庫県",19012,283507,682,50,17750,580,0
"奈良県",3553,92751,111,6,3391,51,0
"和歌山県",1220,25768,41,3,1137,18,24
"鳥取県",210,45760,0,0,205,2,3
"島根県",285,17152,0,0,285,0,0
"岡山県",2635,75671,76,6,2479,35,45
"広島県",5091,175742,36,0,4946,106,3
"山口県",1402,66920,16,0,1343,43,0
"徳島県",479,29763,23,1,438,18,0
"香川県",779,49207,18,0,743,18,0
"愛媛県",1134,36496,65,1,1045,24,0
"高知県",914,7339,11,3,884,19,0
"福岡県",18801,493937,403,8,18070,328,0
"佐賀県",1164,31284,38,2,1136,11,21
"長崎県",1617,74479,3,0,1576,38,0
"熊本県",3493,57733,24,1,3398,74,3
"大分県",1302,89621,7,0,1273,22,0
"宮崎県",1953,24807,0,0,1924,22,7
"鹿児島県",1776,71390,15,0,1760,28,27
"沖縄県",8911,160232,460,2,8331,126,6
