都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,207760,1792389,15794,5,190623,1904,561
青森県,31395,186073,3725,0,27589,81,0
岩手県,16192,209027,2372,1,13748,72,0
宮城県,53047,436577,5208,2,47419,170,250
秋田県,13970,49068,1681,0,12245,44,0
山形県,15960,166924,1956,1,13927,77,0
福島県,32136,657796,3139,1,28807,190,0
茨城県,103560,44674,8966,4,94231,363,0
栃木県,57026,651092,5492,1,51301,233,0
群馬県,64591,528640,4594,3,59720,277,0
埼玉県,396308,2372169,26178,26,368824,1306,0
千葉県,334875,1750676,22073,20,310051,1606,1145
東京都,1182871,5828126,101069,45,1077729,4073,0
神奈川県,568149,2180686,33027,55,533166,1956,0
新潟県,37957,501364,3383,2,34487,87,0
富山県,25691,205471,4377,1,21243,71,0
石川県,32536,329593,3061,5,29271,181,23
福井県,19741,254276,1797,3,17903,41,0
山梨県,21243,229365,1508,1,19680,61,6
長野県,39560,550160,3663,2,34920,160,817
岐阜県,64140,705457,3417,3,60101,306,316
静岡県,113392,1025186,9212,4,103646,373,161
愛知県,388261,2258592,20574,33,365772,1915,0
三重県,51266,408628,3143,7,49275,262,1414
滋賀県,64205,501533,6123,3,57897,185,0
京都府,147434,702501,7269,29,139335,612,218
大阪府,760910,6034038,44867,571,711515,4498,30
兵庫県,316191,1322935,18697,19,295450,2046,2
奈良県,71001,435157,8284,11,62381,336,0
和歌山県,26782,131555,820,2,25695,107,160
鳥取県,8510,288047,727,0,7673,11,99
島根県,8420,130033,790,1,7621,9,0
岡山県,58934,467245,3674,5,52944,221,2095
広島県,88767,1476989,7413,9,80914,440,0
山口県,26978,462176,2168,1,24649,161,0
徳島県,15188,172557,1187,1,13927,78,4
香川県,26676,217735,2782,1,23792,102,0
愛媛県,22457,283036,1988,4,20343,126,0
高知県,15750,208678,1319,3,14334,97,0
福岡県,283343,2170646,26880,12,250618,1094,4751
佐賀県,29405,208591,2110,1,25003,78,2214
長崎県,30778,297874,2594,1,29478,116,1410
熊本県,60699,221934,5124,7,55309,266,0
大分県,29466,461911,1614,3,27723,129,0
宮崎県,23242,146339,1786,0,21417,116,77
鹿児島県,38809,292266,2717,3,35709,164,219
沖縄県,114407,638807,4787,4,109184,437,1
