都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,73417,1366521,9018,0,61783,1479,1137
青森県,7834,115782,1604,0,6191,39,0
岩手県,3800,143549,221,0,3526,53,0
宮城県,18090,284940,1166,3,16525,118,281
秋田県,2470,29915,417,0,2026,27,0
山形県,4255,122836,487,0,3712,56,0
福島県,10636,497663,781,1,9679,176,0
茨城県,29311,41263,3349,1,25742,220,0
栃木県,19588,556794,3005,0,16463,120,0
群馬県,22868,389546,3844,4,18840,184,0
埼玉県,137933,1788873,16009,8,120863,1061,0
千葉県,118803,1336958,11342,3,104047,1034,2380
東京都,463147,4508774,62790,13,397173,3184,0
神奈川県,198079,1980612,21883,10,174868,1328,0
新潟県,12572,370921,3104,0,9405,63,0
富山県,5549,141559,430,0,4992,52,75
石川県,9720,230765,1505,0,8054,140,21
福井県,4237,144343,600,0,3599,38,0
山梨県,6314,151221,938,0,5351,29,4
長野県,13409,407989,2262,3,10194,97,856
岐阜県,23801,520909,3064,0,20013,220,504
静岡県,35309,790569,7098,1,26265,210,1736
愛知県,129692,1591810,18930,3,109594,1168,0
三重県,18069,288826,2509,0,15777,167,384
滋賀県,17616,321924,3958,0,13553,105,0
京都府,47607,523692,9395,49,37916,292,4
大阪府,262683,4616951,48037,263,211568,3078,0
兵庫県,97838,947257,14519,4,81917,1402,0
奈良県,20255,313843,3214,9,16889,152,0
和歌山県,7833,79620,1955,6,5695,64,119
鳥取県,2416,193908,581,0,1798,5,32
島根県,3446,75360,1334,1,2107,5,0
岡山県,19997,343602,1689,0,15815,136,2357
広島県,38256,1122580,14304,7,23738,214,0
山口県,10248,256718,2677,1,7476,95,0
徳島県,3851,126088,427,0,3362,66,4
香川県,6165,159680,1202,0,4925,38,0
愛媛県,8108,198581,2004,3,6104,82,82
高知県,4829,120820,528,2,4268,33,0
福岡県,95055,1582021,15567,1,76216,633,2639
佐賀県,8396,139558,1692,0,6405,32,267
長崎県,9911,223656,3281,0,6566,74,10
熊本県,20953,142274,2618,3,18196,139,0
大分県,10602,337334,1929,0,8589,84,0
宮崎県,7899,81296,2036,0,6194,41,372
鹿児島県,12464,199277,1854,1,10137,66,407
沖縄県,75316,505076,10943,39,63977,399,3
