都道府県名,PCR検査陽性者,PCR検査実施人数,入院治療等を要する者 (人),うち重症,退院又は療養解除となった者の数 (人),死亡(累積) (人),確認中(人)
北海道,67140,1335571,3964,0,60650,1479,1047
青森県,7002,112927,1028,0,5935,39,0
岩手県,3662,141854,133,0,3476,53,0
宮城県,17140,279097,569,1,16291,118,162
秋田県,2215,29573,248,0,1940,27,0
山形県,3980,122031,321,0,3603,56,0
福島県,10057,492071,415,1,9466,176,0
茨城県,26908,41263,1903,2,24785,220,0
栃木県,17807,548317,1756,0,15932,119,0
群馬県,20275,383408,2292,0,17801,182,0
埼玉県,127859,1749528,10148,5,116651,1060,0
千葉県,110316,1309081,6664,0,101018,1029,1605
東京都,424115,4428000,33281,10,387653,3181,0
神奈川県,184125,1957775,11263,6,171540,1322,0
新潟県,10740,362194,2060,0,8617,63,0
富山県,5189,140314,239,0,4898,52,0
石川県,8822,224896,704,0,7957,139,22
福井県,3796,139830,469,0,3289,38,0
山梨県,5999,143310,713,0,5263,29,6
長野県,11546,402264,1624,1,9540,97,285
岐阜県,21731,507018,1677,0,19369,219,466
静岡県,31257,776013,4130,1,26254,210,663
愛知県,117309,1576923,9222,2,106922,1165,0
三重県,16589,279143,1609,0,15175,165,360
滋賀県,15388,314089,2366,0,12917,105,0
京都府,43287,505813,4927,38,36866,292,1202
大阪府,236905,4495206,28035,152,205798,3072,0
兵庫県,87179,917997,6627,3,79152,1401,1
奈良県,18280,304757,1800,3,16329,151,0
和歌山県,6695,75060,1127,4,5390,62,116
鳥取県,2060,187458,324,0,1703,5,28
島根県,2784,69204,848,1,1931,5,0
岡山県,17802,329200,415,0,15445,136,1806
広島県,32531,1106240,8972,7,23350,209,0
山口県,8953,256718,2142,1,6717,94,0
徳島県,3587,123433,255,0,3272,66,6
香川県,5454,154834,653,1,4765,38,2
愛媛県,7078,186902,1475,1,5521,82,0
高知県,4491,119856,271,3,4187,33,0
福岡県,84690,1535749,7077,1,74777,628,2208
佐賀県,7413,134418,1004,0,6127,32,250
長崎県,8027,216669,1736,0,6227,73,9
熊本県,18148,135789,2046,0,15964,138,0
大分県,9360,328924,1011,0,8265,84,0
宮崎県,7233,78789,1006,0,6168,41,18
鹿児島県,11096,190597,1104,0,9670,66,256
沖縄県,70502,491278,11509,43,58601,398,6
